message_key,kafka_timestamp,event_id,event_type,event_timestamp,venta_id,cliente_id,juego_id,plataforma,metodo_pago,vendedor,precio,cantidad,total,cliente_nombre,nivel_membresia,distrito,riesgo_fraude,venta_riesgosa,processing_timestamp,batch_id
V25901,2026-05-12 00:52:02.565,EVT-001287,pago_aprobado,2026-05-12 00:52:02,V25901,C0398,JV008,Xbox,Plin,María,239.9,1,239.9,Piedad Cuervo Gelabert,Silver,Jesús María,0.02,False,2026-05-12 00:52:10.012,21
V21592,2026-05-12 00:52:02.666,EVT-001288,venta_completada,2026-05-12 00:52:02,V21592,C0013,JV016,PS5,Efectivo,Luis,289.9,1,289.9,Edelmira Barba-Catalá,Básico,Surquillo,0.04,False,2026-05-12 00:52:10.012,21
V28915,2026-05-12 00:52:02.768,EVT-001289,venta_creada,2026-05-12 00:52:02,V28915,C0410,JV012,PS5,Tarjeta Débito,José,189.9,1,189.9,Marta Barrios Bustamante,Platinum,Pueblo Libre,0.44,False,2026-05-12 00:52:10.012,21
V12473,2026-05-12 00:52:02.868,EVT-001290,pago_aprobado,2026-05-12 00:52:02,V12473,C0160,JV004,Switch,Tarjeta Débito,Luis,279.9,1,279.9,José Mari Céspedes Rueda,Básico,Los Olivos,0.91,True,2026-05-12 00:52:10.012,21
V07274,2026-05-12 00:52:02.993,EVT-001291,venta_completada,2026-05-12 00:52:02,V07274,C0289,JV001,PS5,Plin,Carlos,299.9,1,299.9,José Roma Quevedo,Básico,Pueblo Libre,0.57,False,2026-05-12 00:52:10.012,21
V09736,2026-05-12 00:52:03.097,EVT-001292,pago_aprobado,2026-05-12 00:52:03,V09736,C0223,JV020,PS5,Tarjeta Crédito,José,179.9,1,179.9,Samuel Pallarès Montenegro,Platinum,Callao,0.55,False,2026-05-12 00:52:10.012,21
V30531,2026-05-12 00:52:03.198,EVT-001293,venta_confirmada,2026-05-12 00:52:03,V30531,C0086,JV014,Xbox,Tarjeta Débito,José,259.9,2,519.8,Chucho Muro Pedrosa,Silver,Jesús María,0.7,False,2026-05-12 00:52:10.012,21
V32733,2026-05-12 00:52:03.300,EVT-001294,venta_confirmada,2026-05-12 00:52:03,V32733,C0413,JV002,Xbox,Efectivo,Ana,249.9,1,249.9,Jenaro Lasa Peñas,Gold,San Borja,0.38,False,2026-05-12 00:52:10.012,21
V25020,2026-05-12 00:52:03.401,EVT-001295,venta_confirmada,2026-05-12 00:52:03,V25020,C0469,JV011,PS5,Yape,José,219.9,1,219.9,Yolanda Mayol Alvarado,Silver,Callao,0.41,False,2026-05-12 00:52:10.012,21
V00373,2026-05-12 00:52:03.502,EVT-001296,venta_creada,2026-05-12 00:52:03,V00373,C0245,JV004,Switch,Yape,Carlos,279.9,1,279.9,Emelina Olivares Díaz,Básico,Surco,0.92,True,2026-05-12 00:52:10.012,21
V08373,2026-05-12 00:52:03.603,EVT-001297,pago_aprobado,2026-05-12 00:52:03,V08373,C0134,JV018,Switch,Plin,José,129.9,1,129.9,Gabino Soler Mármol,Gold,Comas,0.94,True,2026-05-12 00:52:10.012,21
V17331,2026-05-12 00:52:03.715,EVT-001298,venta_creada,2026-05-12 00:52:03,V17331,C0269,JV004,Switch,Efectivo,Ana,279.9,3,839.7,Dolores Casado Anaya,Platinum,Lince,0.47,False,2026-05-12 00:52:10.012,21
V31346,2026-05-12 00:52:03.816,EVT-001299,pago_aprobado,2026-05-12 00:52:03,V31346,C0377,JV008,Switch,Efectivo,María,239.9,1,239.9,Renata Emilia Córdoba Gual,Básico,Breña,0.85,True,2026-05-12 00:52:10.012,21
V00282,2026-05-12 00:52:03.918,EVT-001300,venta_completada,2026-05-12 00:52:03,V00282,C0150,JV019,Switch,Efectivo,Luis,249.9,1,249.9,Isaac Marquez,Silver,San Isidro,0.2,False,2026-05-12 00:52:10.012,21
V14319,2026-05-12 00:52:04.019,EVT-001301,pago_aprobado,2026-05-12 00:52:04,V14319,C0075,JV004,Switch,Tarjeta Crédito,Carlos,279.9,3,839.7,Albino Carbajo,Silver,Jesús María,0.71,False,2026-05-12 00:52:10.012,21
V38634,2026-05-12 00:52:04.120,EVT-001302,envio_preparado,2026-05-12 00:52:04,V38634,C0374,JV003,PS5,Efectivo,José,229.9,1,229.9,Adela Castillo,Gold,Surco,0.34,False,2026-05-12 00:52:10.012,21
V31391,2026-05-12 00:52:04.221,EVT-001303,envio_preparado,2026-05-12 00:52:04,V31391,C0493,JV010,PS5,Yape,José,229.9,1,229.9,Diana Lluch-Casado,Silver,Surco,0.33,False,2026-05-12 00:52:10.012,21
V47404,2026-05-12 00:52:04.322,EVT-001304,venta_confirmada,2026-05-12 00:52:04,V47404,C0098,JV019,Switch,Efectivo,Ana,249.9,1,249.9,Humberto Gordillo-Poza,Platinum,Breña,0.56,False,2026-05-12 00:52:10.012,21
V00309,2026-05-12 00:52:04.423,EVT-001305,venta_creada,2026-05-12 00:52:04,V00309,C0063,JV012,PS4,Yape,María,189.9,2,379.8,Jacinta Tomé Coloma,Gold,Callao,0.64,False,2026-05-12 00:52:10.012,21
V16204,2026-05-12 00:52:04.525,EVT-001306,venta_confirmada,2026-05-12 00:52:04,V16204,C0484,JV016,PS5,Tarjeta Débito,Carlos,289.9,1,289.9,Gustavo Gastón Diéguez Alcalá,Platinum,Comas,0.64,False,2026-05-12 00:52:10.012,21
V13672,2026-05-12 00:52:04.626,EVT-001307,venta_creada,2026-05-12 00:52:04,V13672,C0484,JV019,Switch,Efectivo,José,249.9,1,249.9,Gustavo Gastón Diéguez Alcalá,Platinum,Comas,0.26,False,2026-05-12 00:52:10.012,21
V00236,2026-05-12 00:52:04.728,EVT-001308,envio_preparado,2026-05-12 00:52:04,V00236,C0224,JV003,PS5,Tarjeta Crédito,Carlos,229.9,1,229.9,Purificación Viña Puga,Platinum,San Miguel,0.54,False,2026-05-12 00:52:10.012,21
V34215,2026-05-12 00:52:04.829,EVT-001309,pago_aprobado,2026-05-12 00:52:04,V34215,C0072,JV007,PS5,Yape,Carlos,249.9,1,249.9,Azahar Conde Haro,Gold,San Borja,0.03,False,2026-05-12 00:52:10.012,21
V27201,2026-05-12 00:52:04.931,EVT-001310,venta_creada,2026-05-12 00:52:04,V27201,C0111,JV017,PC,Tarjeta Crédito,Carlos,219.9,1,219.9,Isaura Luz Pascual Botella,Platinum,San Borja,0.82,True,2026-05-12 00:52:10.012,21
V40022,2026-05-12 00:52:05.033,EVT-001311,venta_completada,2026-05-12 00:52:05,V40022,C0264,JV019,Switch,Plin,José,249.9,1,249.9,María José Sosa Salgado,Básico,San Isidro,0.59,False,2026-05-12 00:52:10.012,21
V43496,2026-05-12 00:52:05.135,EVT-001312,venta_confirmada,2026-05-12 00:52:05,V43496,C0051,JV009,Switch,Yape,Carlos,199.9,3,599.7,Carmelo Folch Parra,Básico,SJL,0.21,False,2026-05-12 00:52:10.012,21
V13783,2026-05-12 00:52:05.236,EVT-001313,venta_creada,2026-05-12 00:52:05,V13783,C0240,JV011,PS5,Efectivo,Luis,219.9,1,219.9,Araceli Giralt Tejero,Básico,Pueblo Libre,0.9,True,2026-05-12 00:52:10.012,21
V11817,2026-05-12 00:52:05.342,EVT-001314,envio_preparado,2026-05-12 00:52:05,V11817,C0373,JV011,PC,Yape,Carlos,219.9,1,219.9,Coral Núñez,Silver,Breña,0.24,False,2026-05-12 00:52:10.012,21
V45549,2026-05-12 00:52:05.442,EVT-001315,venta_confirmada,2026-05-12 00:52:05,V45549,C0165,JV012,PS4,Tarjeta Crédito,José,189.9,1,189.9,Mateo del Cepeda,Básico,Breña,0.62,False,2026-05-12 00:52:10.012,21
V01320,2026-05-12 00:52:05.543,EVT-001316,venta_creada,2026-05-12 00:52:05,V01320,C0378,JV014,Switch,Yape,Luis,259.9,1,259.9,Amador Bautista Gómez,Silver,Jesús María,0.73,False,2026-05-12 00:52:10.012,21
V05991,2026-05-12 00:52:05.646,EVT-001317,pago_aprobado,2026-05-12 00:52:05,V05991,C0308,JV016,PS5,Efectivo,María,289.9,2,579.8,Albano Tomás Aragonés,Silver,Jesús María,0.29,False,2026-05-12 00:52:10.012,21
V37567,2026-05-12 00:52:05.749,EVT-001318,envio_preparado,2026-05-12 00:52:05,V37567,C0178,JV008,PS5,Tarjeta Débito,Luis,239.9,1,239.9,Carla Antón Carbonell,Gold,SJL,0.22,False,2026-05-12 00:52:10.012,21
V45860,2026-05-12 00:52:05.856,EVT-001319,pago_aprobado,2026-05-12 00:52:05,V45860,C0338,JV019,Switch,Yape,María,249.9,1,249.9,Poncio Leocadio Delgado Pina,Platinum,San Isidro,0.34,False,2026-05-12 00:52:10.012,21
V03998,2026-05-12 00:52:05.957,EVT-001320,envio_preparado,2026-05-12 00:52:05,V03998,C0207,JV013,PS4,Tarjeta Crédito,María,269.9,2,539.8,Severino Narváez Acero,Platinum,Comas,0.62,False,2026-05-12 00:52:10.012,21
V24123,2026-05-12 00:52:06.058,EVT-001321,pago_aprobado,2026-05-12 00:52:06,V24123,C0053,JV012,PS4,Efectivo,María,189.9,2,379.8,Geraldo Gomez,Platinum,Breña,0.89,True,2026-05-12 00:52:10.012,21
V01840,2026-05-12 00:52:06.159,EVT-001322,envio_preparado,2026-05-12 00:52:06,V01840,C0009,JV004,Switch,Tarjeta Crédito,Carlos,279.9,1,279.9,Itziar Arranz Muñoz,Básico,La Molina,0.7,False,2026-05-12 00:52:10.012,21
V40303,2026-05-12 00:52:06.260,EVT-001323,venta_confirmada,2026-05-12 00:52:06,V40303,C0331,JV005,PS5,Efectivo,Ana,299.9,1,299.9,Vanesa Robledo Santamaria,Platinum,San Isidro,0.6,False,2026-05-12 00:52:10.012,21
V33134,2026-05-12 00:52:06.361,EVT-001324,venta_confirmada,2026-05-12 00:52:06,V33134,C0129,JV020,Xbox,Plin,José,179.9,1,179.9,Rita Nicolau Castro,Básico,La Molina,0.19,False,2026-05-12 00:52:10.012,21
V34473,2026-05-12 00:52:06.462,EVT-001325,pago_aprobado,2026-05-12 00:52:06,V34473,C0304,JV019,Switch,Tarjeta Débito,Carlos,249.9,1,249.9,Ovidio Alba Llobet,Silver,Surquillo,0.47,False,2026-05-12 00:52:10.012,21
V15403,2026-05-12 00:52:06.564,EVT-001326,venta_completada,2026-05-12 00:52:06,V15403,C0336,JV010,PS5,Plin,María,229.9,1,229.9,Adriana Roldán Teruel,Silver,Breña,0.28,False,2026-05-12 00:52:10.012,21
V04072,2026-05-12 00:52:06.667,EVT-001327,envio_preparado,2026-05-12 00:52:06,V04072,C0377,JV004,Switch,Plin,Luis,279.9,2,559.8,Renata Emilia Córdoba Gual,Básico,Breña,0.53,False,2026-05-12 00:52:10.012,21
V26836,2026-05-12 00:52:06.768,EVT-001328,venta_completada,2026-05-12 00:52:06,V26836,C0132,JV009,Switch,Efectivo,Ana,199.9,1,199.9,René Corral Mármol,Básico,San Isidro,0.88,True,2026-05-12 00:52:10.012,21
V08944,2026-05-12 00:52:06.869,EVT-001329,venta_creada,2026-05-12 00:52:06,V08944,C0031,JV008,PS5,Plin,Carlos,239.9,1,239.9,Esteban del Colomer,Silver,Jesús María,0.3,False,2026-05-12 00:52:10.012,21
V23495,2026-05-12 00:52:06.970,EVT-001330,envio_preparado,2026-05-12 00:52:06,V23495,C0330,JV014,PS5,Yape,Carlos,259.9,1,259.9,Vicenta de Criado,Gold,Jesús María,0.13,False,2026-05-12 00:52:10.012,21
V01560,2026-05-12 00:52:07.079,EVT-001331,pago_aprobado,2026-05-12 00:52:07,V01560,C0166,JV007,PS5,Efectivo,Ana,249.9,1,249.9,Dani del Balaguer,Gold,Los Olivos,0.18,False,2026-05-12 00:52:10.012,21
V17571,2026-05-12 00:52:07.217,EVT-001332,venta_completada,2026-05-12 00:52:07,V17571,C0008,JV018,Xbox,Efectivo,José,129.9,3,389.7,Juan Tenorio Vergara,Gold,Breña,0.12,False,2026-05-12 00:52:10.012,21
V35231,2026-05-12 00:52:07.332,EVT-001333,envio_preparado,2026-05-12 00:52:07,V35231,C0239,JV010,Xbox,Tarjeta Débito,José,229.9,1,229.9,Eusebio Murillo-Lobato,Platinum,Pueblo Libre,0.56,False,2026-05-12 00:52:10.012,21
V26346,2026-05-12 00:52:07.443,EVT-001334,pago_aprobado,2026-05-12 00:52:07,V26346,C0414,JV001,PS5,Yape,José,299.9,1,299.9,Luna Miguel Barroso,Gold,Breña,0.2,False,2026-05-12 00:52:10.012,21
V43749,2026-05-12 00:52:07.548,EVT-001335,venta_creada,2026-05-12 00:52:07,V43749,C0134,JV002,PC,Efectivo,Ana,249.9,1,249.9,Gabino Soler Mármol,Gold,Comas,0.89,True,2026-05-12 00:52:10.012,21
V31404,2026-05-12 00:52:07.649,EVT-001336,venta_completada,2026-05-12 00:52:07,V31404,C0244,JV009,Switch,Plin,Luis,199.9,3,599.7,Eutimio Moliner,Platinum,Callao,0.18,False,2026-05-12 00:52:10.012,21
V32053,2026-05-12 00:52:07.773,EVT-001337,venta_creada,2026-05-12 00:52:07,V32053,C0201,JV018,Switch,Plin,José,129.9,3,389.7,Iris Campoy Berrocal,Básico,La Molina,0.14,False,2026-05-12 00:52:10.012,21
V02821,2026-05-12 00:52:07.899,EVT-001338,venta_completada,2026-05-12 00:52:07,V02821,C0118,JV009,Switch,Yape,Ana,199.9,1,199.9,Zoraida Teresita Gimenez Cerro,Básico,SJL,0.08,False,2026-05-12 00:52:10.012,21
V03365,2026-05-12 00:52:08.040,EVT-001339,pago_aprobado,2026-05-12 00:52:08,V03365,C0010,JV001,PS5,Efectivo,Ana,299.9,2,599.8,Begoña Barberá Sainz,Básico,Surco,0.24,False,2026-05-12 00:52:10.012,21
V08265,2026-05-12 00:52:08.221,EVT-001340,pago_aprobado,2026-05-12 00:52:08,V08265,C0352,JV007,Xbox,Efectivo,María,249.9,2,499.8,Alexandra Asenjo Barbero,Silver,Pueblo Libre,0.3,False,2026-05-12 00:52:10.012,21
V07451,2026-05-12 00:52:08.374,EVT-001341,pago_aprobado,2026-05-12 00:52:08,V07451,C0470,JV012,PS5,Tarjeta Crédito,Carlos,189.9,1,189.9,Valerio Colom-Guillén,Platinum,Surquillo,0.05,False,2026-05-12 00:52:10.012,21
V26727,2026-05-12 00:52:08.546,EVT-001342,pago_aprobado,2026-05-12 00:52:08,V26727,C0188,JV008,Xbox,Efectivo,Carlos,239.9,1,239.9,Bonifacio Cervantes Haro,Gold,Surco,0.2,False,2026-05-12 00:52:10.012,21
V14376,2026-05-12 00:52:08.678,EVT-001343,venta_confirmada,2026-05-12 00:52:08,V14376,C0293,JV017,PS5,Tarjeta Débito,José,219.9,2,439.8,Godofredo Fermín Santamaria Aguado,Platinum,Callao,0.74,False,2026-05-12 00:52:10.012,21
V18722,2026-05-12 00:52:08.813,EVT-001344,venta_confirmada,2026-05-12 00:52:08,V18722,C0307,JV015,PS5,Plin,Luis,239.9,1,239.9,Cristina Priscila Suárez Guardiola,Básico,Surco,0.88,True,2026-05-12 00:52:10.012,21
V26477,2026-05-12 00:52:08.914,EVT-001345,venta_creada,2026-05-12 00:52:08,V26477,C0235,JV005,PS5,Efectivo,Luis,299.9,1,299.9,Juan Carlos Casemiro Vara Alberdi,Gold,San Miguel,0.75,True,2026-05-12 00:52:10.012,21
V23921,2026-05-12 00:52:09.017,EVT-001346,venta_confirmada,2026-05-12 00:52:09,V23921,C0495,JV015,Xbox,Tarjeta Débito,Ana,239.9,1,239.9,Silvio Rosales Marcos,Básico,Surquillo,0.57,False,2026-05-12 00:52:10.012,21
V04150,2026-05-12 00:52:09.119,EVT-001347,envio_preparado,2026-05-12 00:52:09,V04150,C0088,JV010,PS5,Tarjeta Débito,José,229.9,2,459.8,Martina de Planas,Gold,Surquillo,0.71,False,2026-05-12 00:52:10.012,21
V12226,2026-05-12 00:52:09.221,EVT-001348,venta_creada,2026-05-12 00:52:09,V12226,C0413,JV020,PS5,Tarjeta Débito,José,179.9,1,179.9,Jenaro Lasa Peñas,Gold,San Borja,0.62,False,2026-05-12 00:52:10.012,21
V20670,2026-05-12 00:52:09.322,EVT-001349,venta_completada,2026-05-12 00:52:09,V20670,C0478,JV016,PS5,Yape,José,289.9,1,289.9,Roberto Borrego,Silver,Los Olivos,0.56,False,2026-05-12 00:52:10.012,21
V00431,2026-05-12 00:52:09.448,EVT-001350,pago_aprobado,2026-05-12 00:52:09,V00431,C0360,JV002,PS5,Efectivo,Ana,249.9,2,499.8,Xiomara Heras Barberá,Gold,Comas,0.11,False,2026-05-12 00:52:10.012,21
V18461,2026-05-12 00:52:09.602,EVT-001351,pago_aprobado,2026-05-12 00:52:09,V18461,C0263,JV018,Switch,Plin,María,129.9,3,389.7,Olivia Domínguez Sebastián,Básico,Pueblo Libre,0.05,False,2026-05-12 00:52:10.012,21
V16077,2026-05-12 00:52:09.783,EVT-001352,pago_aprobado,2026-05-12 00:52:09,V16077,C0005,JV015,Xbox,Tarjeta Crédito,Luis,239.9,2,479.8,Adelaida Luz Checa Roca,Gold,SJL,0.18,False,2026-05-12 00:52:10.012,21
V39890,2026-05-12 00:52:09.885,EVT-001353,pago_aprobado,2026-05-12 00:52:09,V39890,C0124,JV004,Switch,Efectivo,Carlos,279.9,1,279.9,Luis Ángel Jordán Rueda,Básico,San Miguel,0.1,False,2026-05-12 00:52:10.012,21
V39533,2026-05-12 00:52:09.986,EVT-001354,pago_aprobado,2026-05-12 00:52:09,V39533,C0357,JV019,Switch,Tarjeta Crédito,José,249.9,1,249.9,Alejo Menendez Quirós,Básico,Breña,0.18,False,2026-05-12 00:52:10.012,21
