message_key,kafka_timestamp,event_id,event_type,event_timestamp,venta_id,cliente_id,juego_id,plataforma,metodo_pago,vendedor,precio,cantidad,total,cliente_nombre,nivel_membresia,distrito,riesgo_fraude,venta_riesgosa,processing_timestamp,batch_id
V25279,2026-05-11 23:18:47.989,EVT-000011,venta_cancelada,2026-05-11 23:18:47,V25279,C0328,JV013,PS5,Tarjeta Débito,Ana,269.9,3,809.7,Enrique Silvio Blanch Fuertes,Gold,Comas,0.49,False,2026-05-12 00:03:58.889,8
V42185,2026-05-11 23:18:48.089,EVT-000012,envio_preparado,2026-05-11 23:18:48,V42185,C0120,JV020,PS5,Tarjeta Débito,María,179.9,2,359.8,Carmela Zaragoza Domínguez,Gold,Miraflores,0.21,False,2026-05-12 00:03:58.889,8
V18769,2026-05-11 23:18:48.190,EVT-000013,pago_aprobado,2026-05-11 23:18:48,V18769,C0453,JV011,PS5,Tarjeta Débito,Luis,219.9,2,439.8,Adalberto Sanmiguel Vilaplana,Gold,Surquillo,0.49,False,2026-05-12 00:03:58.889,8
V19842,2026-05-11 23:18:48.290,EVT-000014,envio_preparado,2026-05-11 23:18:48,V19842,C0260,JV002,PS5,Efectivo,José,249.9,1,249.9,Conrado Omar Barbero Agudo,Silver,Jesús María,0.39,False,2026-05-12 00:03:58.889,8
V01443,2026-05-11 23:18:48.391,EVT-000015,envio_preparado,2026-05-11 23:18:48,V01443,C0313,JV009,Switch,Plin,José,199.9,1,199.9,Ágata Millán Vives,Gold,Callao,0.3,False,2026-05-12 00:03:58.889,8
V22221,2026-05-11 23:18:48.492,EVT-000016,venta_confirmada,2026-05-11 23:18:48,V22221,C0212,JV013,PS5,Tarjeta Débito,Carlos,269.9,3,809.7,Graciano Maxi Valverde Marin,Gold,Pueblo Libre,0.71,False,2026-05-12 00:03:58.889,8
V27052,2026-05-11 23:18:48.592,EVT-000017,venta_confirmada,2026-05-11 23:18:48,V27052,C0364,JV007,PS5,Efectivo,Ana,249.9,1,249.9,Tristán Navas Valcárcel,Platinum,Comas,0.55,False,2026-05-12 00:03:58.889,8
V21437,2026-05-11 23:18:48.693,EVT-000018,venta_confirmada,2026-05-11 23:18:48,V21437,C0329,JV010,PS5,Plin,Luis,229.9,2,459.8,Rosalina Revilla,Básico,Surquillo,0.64,False,2026-05-12 00:03:58.889,8
V33240,2026-05-11 23:18:48.793,EVT-000019,envio_preparado,2026-05-11 23:18:48,V33240,C0129,JV015,PS5,Plin,Luis,239.9,2,479.8,Rita Nicolau Castro,Básico,La Molina,0.8,True,2026-05-12 00:03:58.889,8
V30763,2026-05-11 23:18:48.893,EVT-000020,pago_aprobado,2026-05-11 23:18:48,V30763,C0003,JV012,Xbox,Plin,Ana,189.9,1,189.9,Ángela Menéndez Daza,Silver,Miraflores,0.48,False,2026-05-12 00:03:58.889,8
V04532,2026-05-11 23:18:48.994,EVT-000021,venta_creada,2026-05-11 23:18:48,V04532,C0135,JV007,PC,Efectivo,Carlos,249.9,1,249.9,Alcides Pepe Vázquez Lucena,Básico,San Borja,0.3,False,2026-05-12 00:03:58.889,8
V27536,2026-05-11 23:18:49.095,EVT-000022,venta_creada,2026-05-11 23:18:49,V27536,C0348,JV020,PS5,Tarjeta Crédito,José,179.9,2,359.8,Raúl Isern-Manrique,Gold,Jesús María,0.1,False,2026-05-12 00:03:58.889,8
V27879,2026-05-11 23:18:49.195,EVT-000023,venta_confirmada,2026-05-11 23:18:49,V27879,C0343,JV005,PS5,Plin,Ana,299.9,2,599.8,Raúl Bernardo Carrasco Lucena,Gold,Surquillo,0.1,False,2026-05-12 00:03:58.889,8
V48480,2026-05-11 23:18:49.296,EVT-000024,pago_aprobado,2026-05-11 23:18:49,V48480,C0241,JV006,Switch,Yape,Carlos,219.9,2,439.8,Etelvina Gil Llorente,Gold,Surco,0.45,False,2026-05-12 00:03:58.889,8
V13966,2026-05-11 23:18:49.396,EVT-000025,envio_preparado,2026-05-11 23:18:49,V13966,C0215,JV016,PS5,Plin,Luis,289.9,2,579.8,Marciano Agustín,Gold,Callao,0.02,False,2026-05-12 00:03:58.889,8
V03430,2026-05-11 23:18:49.497,EVT-000026,venta_completada,2026-05-11 23:18:49,V03430,C0392,JV008,PC,Tarjeta Débito,Ana,239.9,1,239.9,Manolo Mateo Barros,Básico,Pueblo Libre,0.18,False,2026-05-12 00:03:58.889,8
V43888,2026-05-11 23:18:49.597,EVT-000027,venta_confirmada,2026-05-11 23:18:49,V43888,C0254,JV006,PS5,Yape,José,219.9,1,219.9,Isabel Amorós-Llorens,Básico,Callao,0.72,False,2026-05-12 00:03:58.889,8
V48798,2026-05-11 23:18:49.698,EVT-000028,venta_completada,2026-05-11 23:18:49,V48798,C0442,JV005,PS5,Tarjeta Crédito,José,299.9,1,299.9,Caridad Tamarit-Serra,Silver,Comas,0.19,False,2026-05-12 00:03:58.889,8
V20448,2026-05-11 23:18:49.798,EVT-000029,venta_creada,2026-05-11 23:18:49,V20448,C0197,JV004,Switch,Yape,José,279.9,1,279.9,Alma Marco Ochoa,Platinum,Surquillo,0.28,False,2026-05-12 00:03:58.889,8
V09629,2026-05-11 23:18:49.899,EVT-000030,venta_creada,2026-05-11 23:18:49,V09629,C0056,JV007,PC,Tarjeta Débito,José,249.9,1,249.9,Vicenta Guillén,Platinum,Comas,0.46,False,2026-05-12 00:03:58.889,8
V35732,2026-05-11 23:18:49.999,EVT-000031,pago_aprobado,2026-05-11 23:18:49,V35732,C0315,JV020,PC,Tarjeta Crédito,María,179.9,1,179.9,Eloísa Castell,Gold,Miraflores,0.71,False,2026-05-12 00:03:58.889,8
V14581,2026-05-11 23:18:50.100,EVT-000032,envio_preparado,2026-05-11 23:18:50,V14581,C0191,JV001,PS5,Tarjeta Débito,María,299.9,1,299.9,Teodora del Contreras,Silver,Pueblo Libre,0.42,False,2026-05-12 00:03:58.889,8
V23176,2026-05-11 23:18:50.200,EVT-000033,pago_aprobado,2026-05-11 23:18:50,V23176,C0311,JV013,PS5,Tarjeta Débito,Luis,269.9,3,809.7,Haroldo Casas Rocamora,Platinum,SJL,0.49,False,2026-05-12 00:03:58.889,8
V28320,2026-05-11 23:18:50.301,EVT-000034,pago_aprobado,2026-05-11 23:18:50,V28320,C0386,JV018,Switch,Tarjeta Crédito,Ana,129.9,1,129.9,Pascuala Barrena Priego,Silver,Comas,0.77,True,2026-05-12 00:03:58.889,8
V01046,2026-05-11 23:18:50.401,EVT-000035,venta_cancelada,2026-05-11 23:18:50,V01046,C0036,JV006,PC,Efectivo,Luis,219.9,1,219.9,Silvio Gerónimo Roca Prats,Gold,Lince,0.4,False,2026-05-12 00:03:58.889,8
V43537,2026-05-11 23:18:50.502,EVT-000036,pago_aprobado,2026-05-11 23:18:50,V43537,C0317,JV017,Xbox,Tarjeta Débito,José,219.9,2,439.8,Bienvenida Ribes Casado,Básico,San Borja,0.78,True,2026-05-12 00:03:58.889,8
V45190,2026-05-11 23:18:50.602,EVT-000037,venta_creada,2026-05-11 23:18:50,V45190,C0138,JV016,PS5,Tarjeta Crédito,Luis,289.9,1,289.9,Abraham de Angulo,Silver,San Borja,0.33,False,2026-05-12 00:03:58.889,8
V22230,2026-05-11 23:18:50.703,EVT-000038,pago_aprobado,2026-05-11 23:18:50,V22230,C0158,JV015,PS5,Tarjeta Débito,Ana,239.9,3,719.7,Edelmiro Borja Miranda,Gold,Comas,0.33,False,2026-05-12 00:03:58.889,8
V19801,2026-05-11 23:18:50.803,EVT-000039,pago_aprobado,2026-05-11 23:18:50,V19801,C0197,JV004,Switch,Yape,Carlos,279.9,1,279.9,Alma Marco Ochoa,Platinum,Surquillo,0.06,False,2026-05-12 00:03:58.889,8
V18458,2026-05-11 23:18:50.903,EVT-000040,pago_aprobado,2026-05-11 23:18:50,V18458,C0208,JV003,Xbox,Tarjeta Débito,José,229.9,1,229.9,Eufemia Abril Canals,Silver,SJL,0.32,False,2026-05-12 00:03:58.889,8
V18663,2026-05-11 23:18:51.004,EVT-000041,venta_confirmada,2026-05-11 23:18:51,V18663,C0233,JV005,PS5,Yape,María,299.9,1,299.9,Mario Yáñez-Aragón,Básico,San Miguel,0.22,False,2026-05-12 00:03:58.889,8
V41471,2026-05-11 23:18:51.105,EVT-000042,venta_completada,2026-05-11 23:18:51,V41471,C0352,JV004,Switch,Yape,Ana,279.9,1,279.9,Alexandra Asenjo Barbero,Silver,Pueblo Libre,0.24,False,2026-05-12 00:03:58.889,8
V43699,2026-05-11 23:18:51.205,EVT-000043,venta_cancelada,2026-05-11 23:18:51,V43699,C0101,JV010,PS5,Tarjeta Crédito,José,229.9,2,459.8,Paloma Jara,Silver,SJL,0.9,True,2026-05-12 00:03:58.889,8
V30415,2026-05-11 23:18:51.305,EVT-000044,venta_cancelada,2026-05-11 23:18:51,V30415,C0167,JV010,PS5,Efectivo,Carlos,229.9,1,229.9,Florencio Gilabert,Platinum,Surco,0.08,False,2026-05-12 00:03:58.889,8
V37714,2026-05-11 23:18:51.406,EVT-000045,venta_creada,2026-05-11 23:18:51,V37714,C0202,JV008,PS5,Tarjeta Débito,Carlos,239.9,2,479.8,Luz de Plaza,Platinum,Surquillo,0.83,True,2026-05-12 00:03:58.889,8
V25542,2026-05-11 23:18:51.507,EVT-000046,venta_cancelada,2026-05-11 23:18:51,V25542,C0472,JV017,Xbox,Yape,Ana,219.9,1,219.9,Óscar Nuñez Olivé,Gold,Los Olivos,0.15,False,2026-05-12 00:03:58.889,8
V27057,2026-05-11 23:18:51.608,EVT-000047,envio_preparado,2026-05-11 23:18:51,V27057,C0183,JV004,Switch,Tarjeta Débito,María,279.9,1,279.9,Heraclio Álvaro Domingo,Platinum,SJL,0.93,True,2026-05-12 00:03:58.889,8
V18222,2026-05-11 23:18:51.708,EVT-000048,pago_aprobado,2026-05-11 23:18:51,V18222,C0305,JV001,PS4,Efectivo,Carlos,299.9,1,299.9,Marcela Valero Conesa,Básico,Breña,0.18,False,2026-05-12 00:03:58.889,8
V45363,2026-05-11 23:18:51.809,EVT-000049,venta_confirmada,2026-05-11 23:18:51,V45363,C0232,JV014,Xbox,Plin,Carlos,259.9,1,259.9,Luisina Villa Abascal,Gold,Callao,0.2,False,2026-05-12 00:03:58.889,8
V13845,2026-05-11 23:18:51.910,EVT-000050,venta_completada,2026-05-11 23:18:51,V13845,C0102,JV007,Xbox,Tarjeta Débito,María,249.9,2,499.8,Trinidad Cruz Valdés,Gold,Callao,0.32,False,2026-05-12 00:03:58.889,8
V32389,2026-05-11 23:18:52.011,EVT-000051,venta_cancelada,2026-05-11 23:18:52,V32389,C0399,JV019,Switch,Tarjeta Débito,Carlos,249.9,1,249.9,Isidoro Noriega,Básico,Lince,0.02,False,2026-05-12 00:03:58.889,8
V26189,2026-05-11 23:18:52.112,EVT-000052,venta_completada,2026-05-11 23:18:52,V26189,C0360,JV009,Switch,Plin,María,199.9,3,599.7,Xiomara Heras Barberá,Gold,Comas,0.56,False,2026-05-12 00:03:58.889,8
V03371,2026-05-11 23:18:52.213,EVT-000053,venta_creada,2026-05-11 23:18:52,V03371,C0474,JV003,Xbox,Efectivo,Ana,229.9,1,229.9,Marisol Ferrández Millán,Básico,Jesús María,0.33,False,2026-05-12 00:03:58.889,8
V36168,2026-05-11 23:18:52.314,EVT-000054,venta_creada,2026-05-11 23:18:52,V36168,C0319,JV001,PS4,Efectivo,Luis,299.9,1,299.9,Viviana Amorós-Miralles,Platinum,Los Olivos,0.72,False,2026-05-12 00:03:58.889,8
V40769,2026-05-11 23:18:52.415,EVT-000055,pago_aprobado,2026-05-11 23:18:52,V40769,C0041,JV013,PS4,Tarjeta Débito,Ana,269.9,1,269.9,Aurelio Canet Dávila,Básico,Surco,0.27,False,2026-05-12 00:03:58.889,8
V16037,2026-05-11 23:18:52.546,EVT-000056,venta_completada,2026-05-11 23:18:52,V16037,C0050,JV014,Switch,Efectivo,Luis,259.9,1,259.9,Máximo Cesar Morillo Romeu,Platinum,Los Olivos,0.87,True,2026-05-12 00:03:58.889,8
V49189,2026-05-11 23:18:52.647,EVT-000057,venta_creada,2026-05-11 23:18:52,V49189,C0254,JV009,Switch,Tarjeta Crédito,Ana,199.9,1,199.9,Isabel Amorós-Llorens,Básico,Callao,0.46,False,2026-05-12 00:03:58.889,8
V23857,2026-05-11 23:18:52.749,EVT-000058,venta_creada,2026-05-11 23:18:52,V23857,C0340,JV013,PS4,Plin,José,269.9,2,539.8,Adelaida Ugarte,Platinum,Pueblo Libre,0.57,False,2026-05-12 00:03:58.889,8
V00482,2026-05-11 23:18:52.850,EVT-000059,venta_completada,2026-05-11 23:18:52,V00482,C0192,JV010,PS5,Tarjeta Débito,Ana,229.9,1,229.9,Amanda de Valencia,Platinum,Los Olivos,0.15,False,2026-05-12 00:03:58.889,8
V41880,2026-05-11 23:18:52.955,EVT-000060,envio_preparado,2026-05-11 23:18:52,V41880,C0118,JV018,Switch,Tarjeta Crédito,José,129.9,2,259.8,Zoraida Teresita Gimenez Cerro,Básico,SJL,0.41,False,2026-05-12 00:03:58.889,8
V47750,2026-05-11 23:18:53.058,EVT-000061,venta_creada,2026-05-11 23:18:53,V47750,C0225,JV002,PS5,Yape,José,249.9,2,499.8,Micaela Calleja-Nicolás,Platinum,Los Olivos,0.44,False,2026-05-12 00:03:58.889,8
V35888,2026-05-11 23:18:53.167,EVT-000062,venta_completada,2026-05-11 23:18:53,V35888,C0320,JV002,PS5,Yape,María,249.9,1,249.9,León de Tamarit,Silver,Comas,0.7,False,2026-05-12 00:03:58.889,8
V37127,2026-05-11 23:18:53.273,EVT-000063,envio_preparado,2026-05-11 23:18:53,V37127,C0268,JV008,PS5,Plin,Ana,239.9,2,479.8,Ruben Ayala,Gold,Los Olivos,0.26,False,2026-05-12 00:03:58.889,8
V23324,2026-05-11 23:18:53.383,EVT-000064,envio_preparado,2026-05-11 23:18:53,V23324,C0031,JV013,PS4,Tarjeta Crédito,María,269.9,1,269.9,Esteban del Colomer,Silver,Jesús María,0.04,False,2026-05-12 00:03:58.889,8
V02476,2026-05-11 23:18:53.483,EVT-000065,venta_confirmada,2026-05-11 23:18:53,V02476,C0091,JV008,Switch,Yape,José,239.9,2,479.8,Azahara Mesa Perera,Platinum,Surco,0.76,True,2026-05-12 00:03:58.889,8
V21274,2026-05-11 23:18:53.585,EVT-000066,envio_preparado,2026-05-11 23:18:53,V21274,C0283,JV009,Switch,Efectivo,María,199.9,2,399.8,Bernarda Pedrosa Montaña,Gold,Los Olivos,0.33,False,2026-05-12 00:03:58.889,8
V06282,2026-05-11 23:18:53.686,EVT-000067,venta_completada,2026-05-11 23:18:53,V06282,C0322,JV002,PS5,Tarjeta Crédito,José,249.9,1,249.9,Nico Cortes Guerrero,Platinum,Jesús María,0.92,True,2026-05-12 00:03:58.889,8
V02049,2026-05-11 23:18:53.787,EVT-000068,venta_confirmada,2026-05-11 23:18:53,V02049,C0467,JV002,PC,Efectivo,Carlos,249.9,1,249.9,José Manuel Ruperto Atienza Plaza,Platinum,Los Olivos,0.43,False,2026-05-12 00:03:58.889,8
V38225,2026-05-11 23:18:53.888,EVT-000069,venta_completada,2026-05-11 23:18:53,V38225,C0210,JV018,Xbox,Tarjeta Débito,María,129.9,1,129.9,Albano Raya Piña,Básico,San Miguel,0.03,False,2026-05-12 00:03:58.889,8
V43180,2026-05-11 23:18:53.989,EVT-000070,venta_creada,2026-05-11 23:18:53,V43180,C0076,JV012,PS4,Tarjeta Crédito,Carlos,189.9,2,379.8,Antonia Coloma Peral,Platinum,Comas,0.77,True,2026-05-12 00:03:58.889,8
V36428,2026-05-11 23:18:54.089,EVT-000071,venta_confirmada,2026-05-11 23:18:54,V36428,C0226,JV013,PS4,Plin,Luis,269.9,2,539.8,Nidia Suárez Anguita,Platinum,La Molina,0.19,False,2026-05-12 00:03:58.889,8
V02816,2026-05-11 23:18:54.190,EVT-000072,pago_aprobado,2026-05-11 23:18:54,V02816,C0281,JV002,Xbox,Tarjeta Débito,Ana,249.9,1,249.9,Francisca Valcárcel,Silver,Pueblo Libre,0.88,True,2026-05-12 00:03:58.889,8
V38313,2026-05-11 23:18:54.320,EVT-000073,venta_completada,2026-05-11 23:18:54,V38313,C0365,JV018,Switch,Yape,José,129.9,3,389.7,Bernardo Tejero Garzón,Silver,San Isidro,0.45,False,2026-05-12 00:03:58.889,8
V05768,2026-05-11 23:18:54.449,EVT-000074,venta_confirmada,2026-05-11 23:18:54,V05768,C0175,JV010,PC,Plin,Luis,229.9,1,229.9,Artemio Narváez Morell,Silver,Surco,0.68,False,2026-05-12 00:03:58.889,8
V37053,2026-05-11 23:18:54.551,EVT-000075,envio_preparado,2026-05-11 23:18:54,V37053,C0349,JV003,Switch,Tarjeta Crédito,Luis,229.9,1,229.9,Lupe Jerez Pombo,Platinum,Miraflores,0.58,False,2026-05-12 00:03:58.889,8
V05724,2026-05-11 23:18:54.652,EVT-000076,venta_completada,2026-05-11 23:18:54,V05724,C0164,JV013,PS5,Plin,Luis,269.9,1,269.9,Moreno Plaza Cabo,Platinum,La Molina,0.77,True,2026-05-12 00:03:58.889,8
V05035,2026-05-11 23:18:54.825,EVT-000077,pago_aprobado,2026-05-11 23:18:54,V05035,C0206,JV015,PS5,Efectivo,José,239.9,3,719.7,María Carmen Figueras Pomares,Platinum,Surquillo,0.51,False,2026-05-12 00:03:58.889,8
V01195,2026-05-11 23:18:54.926,EVT-000078,venta_cancelada,2026-05-11 23:18:54,V01195,C0422,JV018,Xbox,Tarjeta Débito,José,129.9,1,129.9,Pilar Cuervo Morante,Platinum,Miraflores,0.72,False,2026-05-12 00:03:58.889,8
V46150,2026-05-11 23:18:55.028,EVT-000079,pago_aprobado,2026-05-11 23:18:55,V46150,C0109,JV011,PS5,Yape,Luis,219.9,1,219.9,Ruperto Manjón,Silver,SJL,0.17,False,2026-05-12 00:03:58.889,8
V30153,2026-05-11 23:18:55.166,EVT-000080,pago_aprobado,2026-05-11 23:18:55,V30153,C0286,JV009,Switch,Plin,Ana,199.9,1,199.9,Isidoro Villalba Morera,Platinum,San Isidro,0.81,True,2026-05-12 00:03:58.889,8
V04577,2026-05-11 23:18:55.294,EVT-000081,venta_confirmada,2026-05-11 23:18:55,V04577,C0263,JV002,PS5,Efectivo,Carlos,249.9,3,749.7,Olivia Domínguez Sebastián,Básico,Pueblo Libre,0.81,True,2026-05-12 00:03:58.889,8
V48268,2026-05-11 23:18:55.447,EVT-000082,venta_completada,2026-05-11 23:18:55,V48268,C0280,JV013,PS5,Tarjeta Débito,Ana,269.9,1,269.9,Juana Tello Montenegro,Gold,Surquillo,0.09,False,2026-05-12 00:03:58.889,8
V15563,2026-05-11 23:18:55.548,EVT-000083,envio_preparado,2026-05-11 23:18:55,V15563,C0284,JV002,PC,Tarjeta Débito,María,249.9,2,499.8,Almudena Saldaña Feliu,Silver,Miraflores,0.67,False,2026-05-12 00:03:58.889,8
V18548,2026-05-11 23:18:55.714,EVT-000084,venta_confirmada,2026-05-11 23:18:55,V18548,C0017,JV019,Switch,Efectivo,Luis,249.9,1,249.9,Abraham Luque-Hernando,Silver,Breña,0.12,False,2026-05-12 00:03:58.889,8
V11466,2026-05-11 23:18:55.818,EVT-000085,venta_completada,2026-05-11 23:18:55,V11466,C0431,JV002,PS5,Efectivo,María,249.9,1,249.9,Rafa de Gual,Gold,Los Olivos,0.4,False,2026-05-12 00:03:58.889,8
V08074,2026-05-11 23:18:55.926,EVT-000086,envio_preparado,2026-05-11 23:18:55,V08074,C0061,JV020,PS5,Plin,María,179.9,1,179.9,Georgina Ortiz Carro,Silver,San Miguel,0.14,False,2026-05-12 00:03:58.889,8
V42933,2026-05-11 23:18:56.048,EVT-000087,envio_preparado,2026-05-11 23:18:56,V42933,C0149,JV006,Xbox,Yape,José,219.9,2,439.8,Saturnina Bueno Llamas,Gold,San Miguel,0.65,False,2026-05-12 00:03:58.889,8
V46149,2026-05-11 23:18:56.161,EVT-000088,pago_aprobado,2026-05-11 23:18:56,V46149,C0433,JV018,PC,Tarjeta Crédito,Ana,129.9,1,129.9,Evita Verdejo,Platinum,Jesús María,0.35,False,2026-05-12 00:03:58.889,8
V26166,2026-05-11 23:18:56.305,EVT-000089,venta_creada,2026-05-11 23:18:56,V26166,C0281,JV005,PS5,Tarjeta Crédito,Luis,299.9,1,299.9,Francisca Valcárcel,Silver,Pueblo Libre,0.61,False,2026-05-12 00:03:58.889,8
V16635,2026-05-11 23:18:56.512,EVT-000090,pago_aprobado,2026-05-11 23:18:56,V16635,C0418,JV015,PS5,Plin,Ana,239.9,2,479.8,Vito Sabater,Gold,Surquillo,0.26,False,2026-05-12 00:03:58.889,8
V04116,2026-05-11 23:18:56.667,EVT-000091,venta_confirmada,2026-05-11 23:18:56,V04116,C0376,JV007,Xbox,Efectivo,Carlos,249.9,2,499.8,Jordi Azorin Talavera,Básico,Jesús María,0.55,False,2026-05-12 00:03:58.889,8
V02362,2026-05-11 23:18:56.775,EVT-000092,venta_creada,2026-05-11 23:18:56,V02362,C0415,JV005,PS5,Plin,Ana,299.9,3,899.7,Román Lluch-Casado,Básico,San Isidro,0.08,False,2026-05-12 00:03:58.889,8
V18348,2026-05-11 23:18:56.879,EVT-000093,venta_completada,2026-05-11 23:18:56,V18348,C0435,JV008,PS5,Plin,Carlos,239.9,3,719.7,Florentina Nevado-Ayllón,Gold,Surquillo,0.7,False,2026-05-12 00:03:58.889,8
V31138,2026-05-11 23:18:56.980,EVT-000094,envio_preparado,2026-05-11 23:18:56,V31138,C0468,JV004,Switch,Tarjeta Débito,Luis,279.9,2,559.8,Florentina Riquelme-Cornejo,Gold,Miraflores,0.94,True,2026-05-12 00:03:58.889,8
V37244,2026-05-11 23:18:57.081,EVT-000095,venta_completada,2026-05-11 23:18:57,V37244,C0233,JV009,Switch,Tarjeta Débito,Carlos,199.9,3,599.7,Mario Yáñez-Aragón,Básico,San Miguel,0.19,False,2026-05-12 00:03:58.889,8
V48766,2026-05-11 23:18:57.181,EVT-000096,venta_creada,2026-05-11 23:18:57,V48766,C0049,JV017,PC,Tarjeta Débito,María,219.9,1,219.9,Heliodoro Nazaret Bayo Fernández,Platinum,San Isidro,0.6,False,2026-05-12 00:03:58.889,8
V24307,2026-05-11 23:18:57.282,EVT-000097,pago_aprobado,2026-05-11 23:18:57,V24307,C0402,JV010,Xbox,Efectivo,Carlos,229.9,1,229.9,Nidia Yáñez Arregui,Básico,San Miguel,0.52,False,2026-05-12 00:03:58.889,8
V07701,2026-05-11 23:18:57.574,EVT-000098,venta_confirmada,2026-05-11 23:18:57,V07701,C0254,JV018,PC,Efectivo,Ana,129.9,2,259.8,Isabel Amorós-Llorens,Básico,Callao,0.73,False,2026-05-12 00:03:58.889,8
V30379,2026-05-11 23:18:57.674,EVT-000099,venta_completada,2026-05-11 23:18:57,V30379,C0442,JV006,PS5,Tarjeta Débito,María,219.9,2,439.8,Caridad Tamarit-Serra,Silver,Comas,0.66,False,2026-05-12 00:03:58.889,8
V12392,2026-05-11 23:18:57.776,EVT-000100,venta_completada,2026-05-11 23:18:57,V12392,C0130,JV006,PS5,Yape,María,219.9,2,439.8,Julia de Lopez,Básico,Comas,0.79,True,2026-05-12 00:03:58.889,8
V09869,2026-05-11 23:18:57.936,EVT-000101,pago_aprobado,2026-05-11 23:18:57,V09869,C0456,JV007,Xbox,Efectivo,Carlos,249.9,1,249.9,Abraham Martín Ariza,Gold,Surco,0.12,False,2026-05-12 00:03:58.889,8
V34797,2026-05-11 23:18:58.091,EVT-000102,envio_preparado,2026-05-11 23:18:58,V34797,C0265,JV019,Switch,Efectivo,Carlos,249.9,1,249.9,África Artigas Huerta,Básico,Callao,0.64,False,2026-05-12 00:03:58.889,8
V39502,2026-05-11 23:18:58.192,EVT-000103,venta_creada,2026-05-11 23:18:58,V39502,C0161,JV006,PC,Plin,María,219.9,2,439.8,Blas de Iglesias,Gold,Miraflores,0.48,False,2026-05-12 00:03:58.889,8
V47643,2026-05-11 23:18:58.293,EVT-000104,envio_preparado,2026-05-11 23:18:58,V47643,C0258,JV007,PC,Yape,Carlos,249.9,2,499.8,Florina de Rico,Gold,Los Olivos,0.42,False,2026-05-12 00:03:58.889,8
V09500,2026-05-11 23:18:58.394,EVT-000105,venta_creada,2026-05-11 23:18:58,V09500,C0178,JV020,PS5,Yape,Ana,179.9,1,179.9,Carla Antón Carbonell,Gold,SJL,0.38,False,2026-05-12 00:03:58.889,8
V40694,2026-05-11 23:18:58.494,EVT-000106,venta_creada,2026-05-11 23:18:58,V40694,C0202,JV019,Switch,Efectivo,José,249.9,1,249.9,Luz de Plaza,Platinum,Surquillo,0.45,False,2026-05-12 00:03:58.889,8
V10884,2026-05-11 23:18:58.595,EVT-000107,venta_creada,2026-05-11 23:18:58,V10884,C0308,JV001,PS4,Tarjeta Débito,Luis,299.9,1,299.9,Albano Tomás Aragonés,Silver,Jesús María,0.31,False,2026-05-12 00:03:58.889,8
