message_key,kafka_timestamp,event_id,event_type,event_timestamp,venta_id,cliente_id,juego_id,plataforma,metodo_pago,vendedor,precio,cantidad,total,cliente_nombre,nivel_membresia,distrito,riesgo_fraude,venta_riesgosa,processing_timestamp,batch_id
V39379,2026-05-12 00:49:39.770,EVT-000089,pago_aprobado,2026-05-12 00:49:39,V39379,C0216,JV009,Switch,Efectivo,Carlos,199.9,3,599.7,Simón Segismundo Buendía Ros,Básico,Breña,0.42,False,2026-05-12 00:50:18.307,15
V34595,2026-05-12 00:49:39.871,EVT-000090,venta_confirmada,2026-05-12 00:49:39,V34595,C0350,JV007,PS5,Yape,Carlos,249.9,2,499.8,Pepe del Tapia,Básico,SJL,0.38,False,2026-05-12 00:50:18.307,15
V33928,2026-05-12 00:49:39.971,EVT-000091,pago_aprobado,2026-05-12 00:49:39,V33928,C0176,JV012,Switch,Yape,María,189.9,2,379.8,Diego Iniesta Lara,Básico,Surquillo,0.25,False,2026-05-12 00:50:18.307,15
V46095,2026-05-12 00:49:40.072,EVT-000092,venta_creada,2026-05-12 00:49:40,V46095,C0288,JV009,Switch,Efectivo,José,199.9,1,199.9,Sol Pozo Company,Básico,San Borja,0.92,True,2026-05-12 00:50:18.307,15
V04900,2026-05-12 00:49:40.173,EVT-000093,pago_aprobado,2026-05-12 00:49:40,V04900,C0262,JV012,PS4,Efectivo,Luis,189.9,1,189.9,Fulgencio Páez Vélez,Básico,Lince,0.25,False,2026-05-12 00:50:18.307,15
V12525,2026-05-12 00:49:40.274,EVT-000094,venta_creada,2026-05-12 00:49:40,V12525,C0402,JV009,Switch,Efectivo,Ana,199.9,1,199.9,Nidia Yáñez Arregui,Básico,San Miguel,0.27,False,2026-05-12 00:50:18.307,15
V35089,2026-05-12 00:49:40.374,EVT-000095,pago_aprobado,2026-05-12 00:49:40,V35089,C0124,JV018,Switch,Yape,Carlos,129.9,2,259.8,Luis Ángel Jordán Rueda,Básico,San Miguel,0.48,False,2026-05-12 00:50:18.307,15
V05216,2026-05-12 00:49:40.476,EVT-000096,envio_preparado,2026-05-12 00:49:40,V05216,C0375,JV015,PC,Efectivo,Ana,239.9,1,239.9,Isabel Rivero,Platinum,SJL,0.05,False,2026-05-12 00:50:18.307,15
V05061,2026-05-12 00:49:40.576,EVT-000097,venta_creada,2026-05-12 00:49:40,V05061,C0160,JV004,Switch,Tarjeta Débito,Carlos,279.9,2,559.8,José Mari Céspedes Rueda,Básico,Los Olivos,0.58,False,2026-05-12 00:50:18.307,15
V42901,2026-05-12 00:49:40.677,EVT-000098,venta_creada,2026-05-12 00:49:40,V42901,C0204,JV017,Xbox,Tarjeta Débito,Carlos,219.9,2,439.8,Tomasa Tomé Arco,Platinum,Pueblo Libre,0.72,False,2026-05-12 00:50:18.307,15
V28158,2026-05-12 00:49:40.778,EVT-000099,venta_creada,2026-05-12 00:49:40,V28158,C0120,JV017,PS5,Efectivo,María,219.9,1,219.9,Carmela Zaragoza Domínguez,Gold,Miraflores,0.42,False,2026-05-12 00:50:18.307,15
V09199,2026-05-12 00:49:40.878,EVT-000100,venta_completada,2026-05-12 00:49:40,V09199,C0156,JV019,Switch,Efectivo,José,249.9,2,499.8,Edelmira Arnal Castell,Básico,La Molina,0.08,False,2026-05-12 00:50:18.307,15
V27628,2026-05-12 00:49:40.980,EVT-000101,venta_completada,2026-05-12 00:49:40,V27628,C0473,JV015,Xbox,Plin,Ana,239.9,2,479.8,Venceslás Gomis Suarez,Silver,La Molina,0.68,False,2026-05-12 00:50:18.307,15
V11808,2026-05-12 00:49:41.081,EVT-000102,venta_creada,2026-05-12 00:49:41,V11808,C0074,JV019,Switch,Efectivo,Luis,249.9,1,249.9,Tomás Joan Donaire Bayona,Gold,Callao,0.09,False,2026-05-12 00:50:18.307,15
V47193,2026-05-12 00:49:41.182,EVT-000103,pago_aprobado,2026-05-12 00:49:41,V47193,C0432,JV005,PS5,Tarjeta Crédito,Ana,299.9,1,299.9,Lupe Seco Galván,Silver,SJL,0.39,False,2026-05-12 00:50:18.307,15
V16043,2026-05-12 00:49:41.284,EVT-000104,pago_aprobado,2026-05-12 00:49:41,V16043,C0230,JV010,PC,Yape,José,229.9,2,459.8,Alejandro Marqués Vizcaíno,Básico,La Molina,0.69,False,2026-05-12 00:50:18.307,15
V16688,2026-05-12 00:49:41.384,EVT-000105,venta_completada,2026-05-12 00:49:41,V16688,C0325,JV013,PS5,Tarjeta Crédito,Ana,269.9,1,269.9,Florina Camps Arana,Silver,Comas,0.58,False,2026-05-12 00:50:18.307,15
V02601,2026-05-12 00:49:41.485,EVT-000106,envio_preparado,2026-05-12 00:49:41,V02601,C0432,JV001,PS4,Tarjeta Crédito,Carlos,299.9,1,299.9,Lupe Seco Galván,Silver,SJL,0.91,True,2026-05-12 00:50:18.307,15
V11090,2026-05-12 00:49:41.586,EVT-000107,venta_creada,2026-05-12 00:49:41,V11090,C0264,JV018,Xbox,Tarjeta Débito,Carlos,129.9,2,259.8,María José Sosa Salgado,Básico,San Isidro,0.37,False,2026-05-12 00:50:18.307,15
