message_key,kafka_timestamp,event_id,event_type,event_timestamp,venta_id,cliente_id,juego_id,plataforma,metodo_pago,vendedor,precio,cantidad,total,cliente_nombre,nivel_membresia,distrito,riesgo_fraude,venta_riesgosa,processing_timestamp,batch_id
V16840,2026-05-12 00:51:47.212,EVT-001160,venta_completada,2026-05-12 00:51:47,V16840,C0019,JV014,Switch,Tarjeta Crédito,Ana,259.9,3,779.7,Fanny Rueda Coll,Silver,La Molina,0.11,False,2026-05-12 00:51:51.125,19
V09598,2026-05-12 00:51:47.313,EVT-001161,pago_aprobado,2026-05-12 00:51:47,V09598,C0134,JV001,PS5,Plin,María,299.9,2,599.8,Gabino Soler Mármol,Gold,Comas,0.68,False,2026-05-12 00:51:51.125,19
V29504,2026-05-12 00:51:47.415,EVT-001162,venta_creada,2026-05-12 00:51:47,V29504,C0176,JV006,Xbox,Tarjeta Crédito,Carlos,219.9,3,659.7,Diego Iniesta Lara,Básico,Surquillo,0.85,True,2026-05-12 00:51:51.125,19
V21368,2026-05-12 00:51:47.564,EVT-001163,venta_creada,2026-05-12 00:51:47,V21368,C0321,JV020,Xbox,Plin,Carlos,179.9,3,539.7,Andrés Felipe de Cárdenas,Platinum,Comas,0.73,False,2026-05-12 00:51:51.125,19
V31077,2026-05-12 00:51:47.750,EVT-001164,venta_cancelada,2026-05-12 00:51:47,V31077,C0185,JV019,Switch,Tarjeta Débito,José,249.9,1,249.9,Marcos Manrique Badía,Gold,Jesús María,0.2,False,2026-05-12 00:51:51.125,19
V27650,2026-05-12 00:51:47.851,EVT-001165,pago_aprobado,2026-05-12 00:51:47,V27650,C0496,JV003,PS5,Tarjeta Crédito,José,229.9,2,459.8,Nazaret Escalona Galán,Platinum,Callao,0.12,False,2026-05-12 00:51:51.125,19
V46994,2026-05-12 00:51:47.955,EVT-001166,venta_creada,2026-05-12 00:51:47,V46994,C0069,JV002,PS5,Tarjeta Débito,Carlos,249.9,1,249.9,Constanza Mendizábal,Gold,Los Olivos,0.82,True,2026-05-12 00:51:51.125,19
V16028,2026-05-12 00:51:48.095,EVT-001167,venta_cancelada,2026-05-12 00:51:48,V16028,C0171,JV010,PC,Efectivo,Carlos,229.9,1,229.9,Leoncio Dalmau,Básico,San Isidro,0.46,False,2026-05-12 00:51:51.125,19
V13766,2026-05-12 00:51:48.203,EVT-001168,venta_completada,2026-05-12 00:51:48,V13766,C0298,JV012,PS4,Yape,María,189.9,2,379.8,Moreno Rodriguez Ferrer,Gold,Lince,0.84,True,2026-05-12 00:51:51.125,19
V48216,2026-05-12 00:51:48.304,EVT-001169,venta_creada,2026-05-12 00:51:48,V48216,C0266,JV009,Switch,Tarjeta Débito,Ana,199.9,2,399.8,Sol Llano Tejada,Básico,Breña,0.3,False,2026-05-12 00:51:51.125,19
V02907,2026-05-12 00:51:48.448,EVT-001170,pago_aprobado,2026-05-12 00:51:48,V02907,C0422,JV009,Switch,Yape,Carlos,199.9,1,199.9,Pilar Cuervo Morante,Platinum,Miraflores,0.9,True,2026-05-12 00:51:51.125,19
V33527,2026-05-12 00:51:48.549,EVT-001171,envio_preparado,2026-05-12 00:51:48,V33527,C0051,JV017,Xbox,Tarjeta Débito,José,219.9,1,219.9,Carmelo Folch Parra,Básico,SJL,0.37,False,2026-05-12 00:51:51.125,19
V39865,2026-05-12 00:51:48.677,EVT-001172,venta_creada,2026-05-12 00:51:48,V39865,C0480,JV018,PC,Tarjeta Crédito,Luis,129.9,2,259.8,Hugo Nevado Iglesias,Básico,Callao,0.25,False,2026-05-12 00:51:51.125,19
V43260,2026-05-12 00:51:48.804,EVT-001173,pago_aprobado,2026-05-12 00:51:48,V43260,C0443,JV006,Switch,Yape,Luis,219.9,2,439.8,Adela Lucas Recio,Gold,Lince,0.66,False,2026-05-12 00:51:51.125,19
V25359,2026-05-12 00:51:48.905,EVT-001174,pago_aprobado,2026-05-12 00:51:48,V25359,C0364,JV018,Switch,Tarjeta Débito,Luis,129.9,1,129.9,Tristán Navas Valcárcel,Platinum,Comas,0.13,False,2026-05-12 00:51:51.125,19
V07480,2026-05-12 00:51:49.014,EVT-001175,venta_confirmada,2026-05-12 00:51:49,V07480,C0062,JV010,Xbox,Tarjeta Crédito,José,229.9,2,459.8,Héctor Correa Varela,Gold,Surco,0.02,False,2026-05-12 00:51:51.125,19
V08818,2026-05-12 00:51:49.174,EVT-001176,venta_creada,2026-05-12 00:51:49,V08818,C0444,JV009,Switch,Plin,Luis,199.9,1,199.9,Fermín Barceló Campos,Gold,San Miguel,0.44,False,2026-05-12 00:51:51.125,19
V10604,2026-05-12 00:51:49.276,EVT-001177,venta_creada,2026-05-12 00:51:49,V10604,C0439,JV011,PS5,Efectivo,Luis,219.9,2,439.8,Pío Goñi Morante,Básico,Miraflores,0.75,True,2026-05-12 00:51:51.125,19
V07008,2026-05-12 00:51:49.378,EVT-001178,pago_aprobado,2026-05-12 00:51:49,V07008,C0203,JV019,Switch,Tarjeta Crédito,María,249.9,2,499.8,Fulgencio Aristides Sacristán Estevez,Gold,Lince,0.58,False,2026-05-12 00:51:51.125,19
V45699,2026-05-12 00:51:49.730,EVT-001179,venta_creada,2026-05-12 00:51:49,V45699,C0458,JV001,PS4,Yape,José,299.9,1,299.9,Natanael Olmedo,Platinum,San Miguel,0.13,False,2026-05-12 00:51:51.125,19
V40193,2026-05-12 00:51:49.832,EVT-001180,envio_preparado,2026-05-12 00:51:49,V40193,C0224,JV005,PS5,Efectivo,Carlos,299.9,1,299.9,Purificación Viña Puga,Platinum,San Miguel,0.85,True,2026-05-12 00:51:51.125,19
V36611,2026-05-12 00:51:49.933,EVT-001181,venta_confirmada,2026-05-12 00:51:49,V36611,C0275,JV007,PS5,Yape,Luis,249.9,3,749.7,Horacio Torrents-Sabater,Básico,Surco,0.55,False,2026-05-12 00:51:51.125,19
V26782,2026-05-12 00:51:50.034,EVT-001182,venta_creada,2026-05-12 00:51:50,V26782,C0011,JV007,PS5,Tarjeta Crédito,José,249.9,1,249.9,Asunción Catalán Sedano,Gold,San Miguel,0.38,False,2026-05-12 00:51:51.125,19
V34718,2026-05-12 00:51:50.136,EVT-001183,envio_preparado,2026-05-12 00:51:50,V34718,C0228,JV009,Switch,Efectivo,María,199.9,2,399.8,Eva Salas Andres,Platinum,Surco,0.62,False,2026-05-12 00:51:51.125,19
V43516,2026-05-12 00:51:50.237,EVT-001184,envio_preparado,2026-05-12 00:51:50,V43516,C0446,JV017,PS5,Plin,José,219.9,1,219.9,Heliodoro Cortes-Posada,Silver,Lince,0.8,True,2026-05-12 00:51:51.125,19
V40952,2026-05-12 00:51:50.339,EVT-001185,envio_preparado,2026-05-12 00:51:50,V40952,C0496,JV015,PC,Yape,María,239.9,1,239.9,Nazaret Escalona Galán,Platinum,Callao,0.46,False,2026-05-12 00:51:51.125,19
V31426,2026-05-12 00:51:50.453,EVT-001186,pago_aprobado,2026-05-12 00:51:50,V31426,C0370,JV006,PS5,Tarjeta Crédito,María,219.9,1,219.9,Luz Ríos,Platinum,Comas,0.35,False,2026-05-12 00:51:51.125,19
V23897,2026-05-12 00:51:50.568,EVT-001187,venta_confirmada,2026-05-12 00:51:50,V23897,C0092,JV012,PS4,Tarjeta Crédito,José,189.9,2,379.8,Adelia Hurtado Ledesma,Básico,Breña,0.93,True,2026-05-12 00:51:51.125,19
V17698,2026-05-12 00:51:50.670,EVT-001188,venta_creada,2026-05-12 00:51:50,V17698,C0183,JV015,PS5,Yape,María,239.9,1,239.9,Heraclio Álvaro Domingo,Platinum,SJL,0.94,True,2026-05-12 00:51:51.125,19
V38006,2026-05-12 00:51:50.772,EVT-001189,venta_confirmada,2026-05-12 00:51:50,V38006,C0478,JV009,Switch,Efectivo,José,199.9,1,199.9,Roberto Borrego,Silver,Los Olivos,0.05,False,2026-05-12 00:51:51.125,19
V29799,2026-05-12 00:51:50.873,EVT-001190,venta_confirmada,2026-05-12 00:51:50,V29799,C0073,JV014,Switch,Plin,Carlos,259.9,2,519.8,Buenaventura Bustamante Crespo,Gold,Lince,0.59,False,2026-05-12 00:51:51.125,19
V45167,2026-05-12 00:51:50.975,EVT-001191,venta_completada,2026-05-12 00:51:50,V45167,C0432,JV012,Xbox,Efectivo,Luis,189.9,3,569.7,Lupe Seco Galván,Silver,SJL,0.6,False,2026-05-12 00:51:51.125,19
V03698,2026-05-12 00:51:51.076,EVT-001192,envio_preparado,2026-05-12 00:51:51,V03698,C0461,JV006,PC,Tarjeta Débito,Carlos,219.9,1,219.9,Gaspar Escribano Mayol,Básico,Comas,0.65,False,2026-05-12 00:51:51.125,19
