message_key,kafka_timestamp,event_id,event_type,event_timestamp,venta_id,cliente_id,juego_id,plataforma,metodo_pago,vendedor,precio,cantidad,total,cliente_nombre,nivel_membresia,distrito,riesgo_fraude,venta_riesgosa,processing_timestamp,batch_id
V19325,2026-05-11 00:42:56.694,EVT-000267,venta_creada,2026-05-11 00:42:56,V19325,C263,JV018,Switch,Plin,Luis,129.9,1,129.9,desconocido,Normal,Desconocido,0.31,False,2026-05-11 00:43:32.683,1
V10119,2026-05-11 00:42:56.794,EVT-000268,pago_aprobado,2026-05-11 00:42:56,V10119,C094,JV014,Switch,Yape,Carlos,259.9,3,779.7,desconocido,Normal,Desconocido,0.05,False,2026-05-11 00:43:32.683,1
V12374,2026-05-11 00:42:56.895,EVT-000269,envio_preparado,2026-05-11 00:42:56,V12374,C272,JV002,Xbox,Efectivo,Luis,249.9,1,249.9,desconocido,Normal,Desconocido,0.62,False,2026-05-11 00:43:32.683,1
V03774,2026-05-11 00:42:56.996,EVT-000270,venta_completada,2026-05-11 00:42:56,V03774,C009,JV016,PC,Yape,José,289.9,1,289.9,desconocido,Normal,Desconocido,0.17,False,2026-05-11 00:43:32.683,1
V41687,2026-05-11 00:42:57.097,EVT-000271,venta_confirmada,2026-05-11 00:42:57,V41687,C355,JV010,PS5,Yape,María,229.9,1,229.9,desconocido,Normal,Desconocido,0.74,False,2026-05-11 00:43:32.683,1
V33940,2026-05-11 00:42:57.197,EVT-000272,venta_creada,2026-05-11 00:42:57,V33940,C493,JV001,Xbox,Tarjeta Crédito,Carlos,299.9,3,899.7,desconocido,Normal,Desconocido,0.62,False,2026-05-11 00:43:32.683,1
V03543,2026-05-11 00:42:57.301,EVT-000273,pago_aprobado,2026-05-11 00:42:57,V03543,C198,JV016,PS5,Plin,José,289.9,2,579.8,desconocido,Normal,Desconocido,0.56,False,2026-05-11 00:43:32.683,1
V47010,2026-05-11 00:42:57.402,EVT-000274,venta_completada,2026-05-11 00:42:57,V47010,C061,JV010,Switch,Efectivo,Ana,229.9,3,689.7,desconocido,Normal,Desconocido,0.1,False,2026-05-11 00:43:32.683,1
V41499,2026-05-11 00:42:57.530,EVT-000275,venta_creada,2026-05-11 00:42:57,V41499,C299,JV013,PS4,Tarjeta Débito,María,269.9,1,269.9,desconocido,Normal,Desconocido,0.21,False,2026-05-11 00:43:32.683,1
V37842,2026-05-11 00:42:57.632,EVT-000276,venta_completada,2026-05-11 00:42:57,V37842,C240,JV006,PS5,Efectivo,Ana,219.9,1,219.9,desconocido,Normal,Desconocido,0.64,False,2026-05-11 00:43:32.683,1
V18131,2026-05-11 00:42:57.733,EVT-000277,venta_completada,2026-05-11 00:42:57,V18131,C113,JV007,Switch,Plin,Ana,249.9,1,249.9,desconocido,Normal,Desconocido,0.53,False,2026-05-11 00:43:32.683,1
V26882,2026-05-11 00:42:57.833,EVT-000278,pago_aprobado,2026-05-11 00:42:57,V26882,C363,JV011,PC,Tarjeta Débito,José,219.9,1,219.9,desconocido,Normal,Desconocido,0.66,False,2026-05-11 00:43:32.683,1
V11925,2026-05-11 00:42:57.935,EVT-000279,envio_preparado,2026-05-11 00:42:57,V11925,C077,JV020,Switch,Plin,Ana,179.9,1,179.9,desconocido,Normal,Desconocido,0.76,True,2026-05-11 00:43:32.683,1
V24643,2026-05-11 00:42:58.035,EVT-000280,venta_creada,2026-05-11 00:42:58,V24643,C167,JV014,Xbox,Efectivo,María,259.9,1,259.9,desconocido,Normal,Desconocido,0.18,False,2026-05-11 00:43:32.683,1
V14884,2026-05-11 00:42:58.137,EVT-000281,venta_creada,2026-05-11 00:42:58,V14884,C122,JV014,PS4,Tarjeta Crédito,Ana,259.9,2,519.8,desconocido,Normal,Desconocido,0.91,True,2026-05-11 00:43:32.683,1
V24923,2026-05-11 00:42:58.237,EVT-000282,venta_completada,2026-05-11 00:42:58,V24923,C211,JV011,PS5,Plin,José,219.9,1,219.9,desconocido,Normal,Desconocido,0.25,False,2026-05-11 00:43:32.683,1
V08276,2026-05-11 00:42:58.338,EVT-000283,envio_preparado,2026-05-11 00:42:58,V08276,C416,JV005,PC,Yape,Luis,299.9,1,299.9,desconocido,Normal,Desconocido,0.68,False,2026-05-11 00:43:32.683,1
V02108,2026-05-11 00:42:58.439,EVT-000284,envio_preparado,2026-05-11 00:42:58,V02108,C467,JV010,Xbox,Plin,Ana,229.9,3,689.7,desconocido,Normal,Desconocido,0.53,False,2026-05-11 00:43:32.683,1
V48118,2026-05-11 00:42:58.540,EVT-000285,venta_cancelada,2026-05-11 00:42:58,V48118,C066,JV001,PC,Yape,Luis,299.9,1,299.9,desconocido,Normal,Desconocido,0.74,False,2026-05-11 00:43:32.683,1
V41098,2026-05-11 00:42:58.640,EVT-000286,venta_confirmada,2026-05-11 00:42:58,V41098,C123,JV008,PS5,Tarjeta Débito,Ana,239.9,2,479.8,desconocido,Normal,Desconocido,0.43,False,2026-05-11 00:43:32.683,1
V09110,2026-05-11 00:42:58.741,EVT-000287,envio_preparado,2026-05-11 00:42:58,V09110,C034,JV006,PC,Efectivo,Ana,219.9,2,439.8,desconocido,Normal,Desconocido,0.76,True,2026-05-11 00:43:32.683,1
V11022,2026-05-11 00:42:58.842,EVT-000288,venta_confirmada,2026-05-11 00:42:58,V11022,C415,JV008,Xbox,Tarjeta Crédito,María,239.9,2,479.8,desconocido,Normal,Desconocido,0.19,False,2026-05-11 00:43:32.683,1
V08029,2026-05-11 00:42:58.944,EVT-000289,venta_completada,2026-05-11 00:42:58,V08029,C291,JV014,PC,Tarjeta Crédito,Carlos,259.9,1,259.9,desconocido,Normal,Desconocido,0.69,False,2026-05-11 00:43:32.683,1
V24697,2026-05-11 00:42:59.045,EVT-000290,pago_aprobado,2026-05-11 00:42:59,V24697,C445,JV016,PS4,Plin,Luis,289.9,1,289.9,desconocido,Normal,Desconocido,0.84,True,2026-05-11 00:43:32.683,1
V22530,2026-05-11 00:42:59.146,EVT-000291,venta_creada,2026-05-11 00:42:59,V22530,C066,JV004,Xbox,Tarjeta Crédito,María,279.9,1,279.9,desconocido,Normal,Desconocido,0.46,False,2026-05-11 00:43:32.683,1
V04191,2026-05-11 00:42:59.246,EVT-000292,venta_creada,2026-05-11 00:42:59,V04191,C464,JV016,PS4,Yape,Carlos,289.9,3,869.7,desconocido,Normal,Desconocido,0.5,False,2026-05-11 00:43:32.683,1
V18752,2026-05-11 00:42:59.347,EVT-000293,venta_completada,2026-05-11 00:42:59,V18752,C301,JV011,Xbox,Tarjeta Débito,José,219.9,1,219.9,desconocido,Normal,Desconocido,0.65,False,2026-05-11 00:43:32.683,1
V32233,2026-05-11 00:42:59.448,EVT-000294,pago_aprobado,2026-05-11 00:42:59,V32233,C264,JV012,PS4,Plin,José,189.9,2,379.8,desconocido,Normal,Desconocido,0.28,False,2026-05-11 00:43:32.683,1
V28958,2026-05-11 00:42:59.550,EVT-000295,venta_creada,2026-05-11 00:42:59,V28958,C118,JV012,Xbox,Plin,Luis,189.9,1,189.9,desconocido,Normal,Desconocido,0.45,False,2026-05-11 00:43:32.683,1
V10778,2026-05-11 00:42:59.652,EVT-000296,envio_preparado,2026-05-11 00:42:59,V10778,C478,JV012,Xbox,Plin,Carlos,189.9,2,379.8,desconocido,Normal,Desconocido,0.81,True,2026-05-11 00:43:32.683,1
V43729,2026-05-11 00:42:59.776,EVT-000297,venta_confirmada,2026-05-11 00:42:59,V43729,C397,JV001,PS4,Tarjeta Crédito,María,299.9,1,299.9,desconocido,Normal,Desconocido,0.19,False,2026-05-11 00:43:32.683,1
V25704,2026-05-11 00:42:59.941,EVT-000298,pago_aprobado,2026-05-11 00:42:59,V25704,C456,JV019,PS4,Tarjeta Débito,Carlos,249.9,1,249.9,desconocido,Normal,Desconocido,0.21,False,2026-05-11 00:43:32.683,1
V38241,2026-05-11 00:43:00.057,EVT-000299,venta_cancelada,2026-05-11 00:43:00,V38241,C496,JV014,Xbox,Efectivo,María,259.9,2,519.8,desconocido,Normal,Desconocido,0.85,True,2026-05-11 00:43:32.683,1
V07983,2026-05-11 00:43:00.198,EVT-000300,venta_creada,2026-05-11 00:43:00,V07983,C381,JV006,PC,Efectivo,Carlos,219.9,1,219.9,desconocido,Normal,Desconocido,0.63,False,2026-05-11 00:43:32.683,1
V48413,2026-05-11 00:43:00.337,EVT-000301,pago_aprobado,2026-05-11 00:43:00,V48413,C170,JV011,PS5,Yape,José,219.9,2,439.8,desconocido,Normal,Desconocido,0.1,False,2026-05-11 00:43:32.683,1
V44671,2026-05-11 00:43:00.439,EVT-000302,envio_preparado,2026-05-11 00:43:00,V44671,C271,JV006,PS4,Tarjeta Crédito,Carlos,219.9,1,219.9,desconocido,Normal,Desconocido,0.02,False,2026-05-11 00:43:32.683,1
V34277,2026-05-11 00:43:00.540,EVT-000303,pago_aprobado,2026-05-11 00:43:00,V34277,C153,JV007,PS5,Efectivo,Ana,249.9,1,249.9,desconocido,Normal,Desconocido,0.59,False,2026-05-11 00:43:32.683,1
V20524,2026-05-11 00:43:00.642,EVT-000304,pago_aprobado,2026-05-11 00:43:00,V20524,C334,JV013,PC,Tarjeta Débito,Carlos,269.9,3,809.7,desconocido,Normal,Desconocido,0.28,False,2026-05-11 00:43:32.683,1
V05339,2026-05-11 00:43:00.748,EVT-000305,venta_confirmada,2026-05-11 00:43:00,V05339,C112,JV020,Xbox,Tarjeta Débito,Luis,179.9,3,539.7,desconocido,Normal,Desconocido,0.93,True,2026-05-11 00:43:32.683,1
V20466,2026-05-11 00:43:00.852,EVT-000306,envio_preparado,2026-05-11 00:43:00,V20466,C474,JV008,PC,Plin,José,239.9,3,719.7,desconocido,Normal,Desconocido,0.88,True,2026-05-11 00:43:32.683,1
V14960,2026-05-11 00:43:00.960,EVT-000307,venta_confirmada,2026-05-11 00:43:00,V14960,C483,JV005,PS5,Yape,José,299.9,2,599.8,desconocido,Normal,Desconocido,0.29,False,2026-05-11 00:43:32.683,1
V27427,2026-05-11 00:43:01.062,EVT-000308,envio_preparado,2026-05-11 00:43:01,V27427,C472,JV013,Switch,Yape,José,269.9,1,269.9,desconocido,Normal,Desconocido,0.58,False,2026-05-11 00:43:32.683,1
V35350,2026-05-11 00:43:01.215,EVT-000309,pago_aprobado,2026-05-11 00:43:01,V35350,C144,JV010,Xbox,Plin,Carlos,229.9,2,459.8,desconocido,Normal,Desconocido,0.34,False,2026-05-11 00:43:32.683,1
V22892,2026-05-11 00:43:01.316,EVT-000310,venta_confirmada,2026-05-11 00:43:01,V22892,C244,JV008,PS4,Plin,María,239.9,3,719.7,desconocido,Normal,Desconocido,0.81,True,2026-05-11 00:43:32.683,1
V49578,2026-05-11 00:43:01.448,EVT-000311,venta_confirmada,2026-05-11 00:43:01,V49578,C473,JV012,PS5,Tarjeta Débito,Luis,189.9,2,379.8,desconocido,Normal,Desconocido,0.16,False,2026-05-11 00:43:32.683,1
V02247,2026-05-11 00:43:01.569,EVT-000312,envio_preparado,2026-05-11 00:43:01,V02247,C215,JV012,PC,Plin,José,189.9,3,569.7,desconocido,Normal,Desconocido,0.38,False,2026-05-11 00:43:32.683,1
V42617,2026-05-11 00:43:01.670,EVT-000313,venta_creada,2026-05-11 00:43:01,V42617,C266,JV017,PC,Tarjeta Crédito,María,219.9,3,659.7,desconocido,Normal,Desconocido,0.64,False,2026-05-11 00:43:32.683,1
V08601,2026-05-11 00:43:01.807,EVT-000314,venta_confirmada,2026-05-11 00:43:01,V08601,C412,JV011,PS4,Efectivo,Ana,219.9,2,439.8,desconocido,Normal,Desconocido,0.78,True,2026-05-11 00:43:32.683,1
V18046,2026-05-11 00:43:01.930,EVT-000315,venta_creada,2026-05-11 00:43:01,V18046,C067,JV006,Xbox,Tarjeta Crédito,Ana,219.9,1,219.9,desconocido,Normal,Desconocido,0.94,True,2026-05-11 00:43:32.683,1
V04815,2026-05-11 00:43:02.032,EVT-000316,venta_confirmada,2026-05-11 00:43:02,V04815,C447,JV009,Switch,Tarjeta Débito,José,199.9,1,199.9,desconocido,Normal,Desconocido,0.43,False,2026-05-11 00:43:32.683,1
V13988,2026-05-11 00:43:02.138,EVT-000317,venta_confirmada,2026-05-11 00:43:02,V13988,C447,JV008,PS5,Tarjeta Crédito,Luis,239.9,1,239.9,desconocido,Normal,Desconocido,0.89,True,2026-05-11 00:43:32.683,1
V04869,2026-05-11 00:43:02.239,EVT-000318,venta_confirmada,2026-05-11 00:43:02,V04869,C305,JV012,Xbox,Tarjeta Débito,Ana,189.9,1,189.9,desconocido,Normal,Desconocido,0.09,False,2026-05-11 00:43:32.683,1
V04738,2026-05-11 00:43:02.340,EVT-000319,venta_completada,2026-05-11 00:43:02,V04738,C186,JV001,Xbox,Tarjeta Crédito,María,299.9,1,299.9,desconocido,Normal,Desconocido,0.64,False,2026-05-11 00:43:32.683,1
V26018,2026-05-11 00:43:02.467,EVT-000320,venta_confirmada,2026-05-11 00:43:02,V26018,C074,JV002,Switch,Yape,María,249.9,1,249.9,desconocido,Normal,Desconocido,0.94,True,2026-05-11 00:43:32.683,1
V21318,2026-05-11 00:43:02.572,EVT-000321,venta_creada,2026-05-11 00:43:02,V21318,C089,JV007,PS4,Plin,María,249.9,1,249.9,desconocido,Normal,Desconocido,0.76,True,2026-05-11 00:43:32.683,1
V32846,2026-05-11 00:43:02.674,EVT-000322,envio_preparado,2026-05-11 00:43:02,V32846,C445,JV015,PS5,Efectivo,Ana,239.9,1,239.9,desconocido,Normal,Desconocido,0.39,False,2026-05-11 00:43:32.683,1
V04080,2026-05-11 00:43:02.776,EVT-000323,venta_confirmada,2026-05-11 00:43:02,V04080,C300,JV016,PS4,Plin,José,289.9,1,289.9,desconocido,Normal,Desconocido,0.93,True,2026-05-11 00:43:32.683,1
V27773,2026-05-11 00:43:02.878,EVT-000324,venta_creada,2026-05-11 00:43:02,V27773,C181,JV001,Switch,Tarjeta Débito,Carlos,299.9,2,599.8,desconocido,Normal,Desconocido,0.5,False,2026-05-11 00:43:32.683,1
V30428,2026-05-11 00:43:02.980,EVT-000325,pago_aprobado,2026-05-11 00:43:02,V30428,C480,JV004,PS4,Plin,José,279.9,1,279.9,desconocido,Normal,Desconocido,0.38,False,2026-05-11 00:43:32.683,1
V49626,2026-05-11 00:43:03.082,EVT-000326,venta_confirmada,2026-05-11 00:43:03,V49626,C156,JV007,Switch,Yape,Luis,249.9,1,249.9,desconocido,Normal,Desconocido,0.44,False,2026-05-11 00:43:32.683,1
V14096,2026-05-11 00:43:03.185,EVT-000327,pago_aprobado,2026-05-11 00:43:03,V14096,C098,JV011,Switch,Efectivo,Luis,219.9,2,439.8,desconocido,Normal,Desconocido,0.75,True,2026-05-11 00:43:32.683,1
V44616,2026-05-11 00:43:03.286,EVT-000328,venta_creada,2026-05-11 00:43:03,V44616,C042,JV020,PC,Tarjeta Crédito,Luis,179.9,1,179.9,desconocido,Normal,Desconocido,0.38,False,2026-05-11 00:43:32.683,1
V18811,2026-05-11 00:43:03.388,EVT-000329,pago_aprobado,2026-05-11 00:43:03,V18811,C245,JV016,PS5,Tarjeta Débito,Carlos,289.9,1,289.9,desconocido,Normal,Desconocido,0.28,False,2026-05-11 00:43:32.683,1
V18207,2026-05-11 00:43:03.489,EVT-000330,venta_cancelada,2026-05-11 00:43:03,V18207,C257,JV018,Switch,Tarjeta Crédito,Ana,129.9,1,129.9,desconocido,Normal,Desconocido,0.58,False,2026-05-11 00:43:32.683,1
V36937,2026-05-11 00:43:03.591,EVT-000331,pago_aprobado,2026-05-11 00:43:03,V36937,C353,JV006,PC,Plin,Luis,219.9,2,439.8,desconocido,Normal,Desconocido,0.73,False,2026-05-11 00:43:32.683,1
V45859,2026-05-11 00:43:03.692,EVT-000332,venta_cancelada,2026-05-11 00:43:03,V45859,C437,JV017,PC,Plin,José,219.9,2,439.8,desconocido,Normal,Desconocido,0.92,True,2026-05-11 00:43:32.683,1
V11515,2026-05-11 00:43:03.793,EVT-000333,venta_confirmada,2026-05-11 00:43:03,V11515,C199,JV015,Xbox,Yape,Carlos,239.9,1,239.9,desconocido,Normal,Desconocido,0.35,False,2026-05-11 00:43:32.683,1
V44481,2026-05-11 00:43:03.894,EVT-000334,venta_completada,2026-05-11 00:43:03,V44481,C334,JV005,PS5,Plin,Ana,299.9,2,599.8,desconocido,Normal,Desconocido,0.69,False,2026-05-11 00:43:32.683,1
V33214,2026-05-11 00:43:03.996,EVT-000335,venta_creada,2026-05-11 00:43:03,V33214,C434,JV016,PS4,Tarjeta Débito,José,289.9,2,579.8,desconocido,Normal,Desconocido,0.48,False,2026-05-11 00:43:32.683,1
V29441,2026-05-11 00:43:04.097,EVT-000336,venta_confirmada,2026-05-11 00:43:04,V29441,C378,JV019,Xbox,Efectivo,María,249.9,2,499.8,desconocido,Normal,Desconocido,0.74,False,2026-05-11 00:43:32.683,1
V44933,2026-05-11 00:43:04.198,EVT-000337,envio_preparado,2026-05-11 00:43:04,V44933,C154,JV002,Xbox,Plin,Carlos,249.9,1,249.9,desconocido,Normal,Desconocido,0.86,True,2026-05-11 00:43:32.683,1
V33075,2026-05-11 00:43:04.299,EVT-000338,venta_confirmada,2026-05-11 00:43:04,V33075,C169,JV009,Switch,Tarjeta Crédito,José,199.9,1,199.9,desconocido,Normal,Desconocido,0.2,False,2026-05-11 00:43:32.683,1
V23291,2026-05-11 00:43:04.400,EVT-000339,envio_preparado,2026-05-11 00:43:04,V23291,C058,JV017,Switch,Yape,Ana,219.9,1,219.9,desconocido,Normal,Desconocido,0.31,False,2026-05-11 00:43:32.683,1
V38222,2026-05-11 00:43:04.501,EVT-000340,envio_preparado,2026-05-11 00:43:04,V38222,C391,JV012,PS4,Tarjeta Débito,María,189.9,1,189.9,desconocido,Normal,Desconocido,0.27,False,2026-05-11 00:43:32.683,1
V25491,2026-05-11 00:43:04.605,EVT-000341,venta_creada,2026-05-11 00:43:04,V25491,C141,JV007,PS5,Tarjeta Débito,José,249.9,1,249.9,desconocido,Normal,Desconocido,0.24,False,2026-05-11 00:43:32.683,1
V40424,2026-05-11 00:43:04.706,EVT-000342,venta_completada,2026-05-11 00:43:04,V40424,C367,JV009,Switch,Efectivo,Ana,199.9,2,399.8,desconocido,Normal,Desconocido,0.85,True,2026-05-11 00:43:32.683,1
V00538,2026-05-11 00:43:04.809,EVT-000343,venta_creada,2026-05-11 00:43:04,V00538,C185,JV016,PS5,Tarjeta Crédito,Luis,289.9,1,289.9,desconocido,Normal,Desconocido,0.05,False,2026-05-11 00:43:32.683,1
V20492,2026-05-11 00:43:04.910,EVT-000344,envio_preparado,2026-05-11 00:43:04,V20492,C269,JV012,PS5,Yape,José,189.9,2,379.8,desconocido,Normal,Desconocido,0.29,False,2026-05-11 00:43:32.683,1
V15487,2026-05-11 00:43:05.011,EVT-000345,envio_preparado,2026-05-11 00:43:05,V15487,C479,JV010,PS5,Tarjeta Débito,Luis,229.9,1,229.9,desconocido,Normal,Desconocido,0.27,False,2026-05-11 00:43:32.683,1
V22543,2026-05-11 00:43:05.113,EVT-000346,pago_aprobado,2026-05-11 00:43:05,V22543,C395,JV012,PC,Tarjeta Débito,José,189.9,1,189.9,desconocido,Normal,Desconocido,0.5,False,2026-05-11 00:43:32.683,1
V43631,2026-05-11 00:43:05.215,EVT-000347,pago_aprobado,2026-05-11 00:43:05,V43631,C097,JV020,PS4,Tarjeta Crédito,María,179.9,2,359.8,desconocido,Normal,Desconocido,0.92,True,2026-05-11 00:43:32.683,1
V40317,2026-05-11 00:43:05.316,EVT-000348,venta_confirmada,2026-05-11 00:43:05,V40317,C060,JV019,Xbox,Tarjeta Débito,Ana,249.9,1,249.9,desconocido,Normal,Desconocido,0.77,True,2026-05-11 00:43:32.683,1
V33745,2026-05-11 00:43:05.417,EVT-000349,venta_creada,2026-05-11 00:43:05,V33745,C389,JV012,Switch,Efectivo,Luis,189.9,1,189.9,desconocido,Normal,Desconocido,0.72,False,2026-05-11 00:43:32.683,1
V02212,2026-05-11 00:43:05.518,EVT-000350,venta_creada,2026-05-11 00:43:05,V02212,C380,JV010,PS5,Tarjeta Débito,Ana,229.9,1,229.9,desconocido,Normal,Desconocido,0.69,False,2026-05-11 00:43:32.683,1
V00003,2026-05-11 00:43:05.620,EVT-000351,envio_preparado,2026-05-11 00:43:05,V00003,C309,JV007,PS5,Tarjeta Débito,María,249.9,1,249.9,desconocido,Normal,Desconocido,0.63,False,2026-05-11 00:43:32.683,1
V47332,2026-05-11 00:43:05.720,EVT-000352,venta_cancelada,2026-05-11 00:43:05,V47332,C152,JV007,Xbox,Yape,Luis,249.9,2,499.8,desconocido,Normal,Desconocido,0.77,True,2026-05-11 00:43:32.683,1
V46497,2026-05-11 00:43:05.822,EVT-000353,venta_confirmada,2026-05-11 00:43:05,V46497,C163,JV012,PC,Tarjeta Débito,Ana,189.9,1,189.9,desconocido,Normal,Desconocido,0.63,False,2026-05-11 00:43:32.683,1
V01097,2026-05-11 00:43:05.922,EVT-000354,venta_confirmada,2026-05-11 00:43:05,V01097,C092,JV007,Switch,Efectivo,María,249.9,2,499.8,desconocido,Normal,Desconocido,0.11,False,2026-05-11 00:43:32.683,1
V16292,2026-05-11 00:43:06.024,EVT-000355,venta_completada,2026-05-11 00:43:06,V16292,C220,JV017,PC,Efectivo,José,219.9,2,439.8,desconocido,Normal,Desconocido,0.3,False,2026-05-11 00:43:32.683,1
V23221,2026-05-11 00:43:06.125,EVT-000356,pago_aprobado,2026-05-11 00:43:06,V23221,C189,JV001,PC,Yape,Luis,299.9,2,599.8,desconocido,Normal,Desconocido,0.93,True,2026-05-11 00:43:32.683,1
V14433,2026-05-11 00:43:06.226,EVT-000357,pago_aprobado,2026-05-11 00:43:06,V14433,C367,JV002,Switch,Plin,Carlos,249.9,1,249.9,desconocido,Normal,Desconocido,0.13,False,2026-05-11 00:43:32.683,1
V43390,2026-05-11 00:43:06.327,EVT-000358,venta_confirmada,2026-05-11 00:43:06,V43390,C407,JV001,PS5,Yape,José,299.9,1,299.9,desconocido,Normal,Desconocido,0.12,False,2026-05-11 00:43:32.683,1
V12231,2026-05-11 00:43:06.428,EVT-000359,envio_preparado,2026-05-11 00:43:06,V12231,C354,JV007,PC,Tarjeta Débito,María,249.9,2,499.8,desconocido,Normal,Desconocido,0.33,False,2026-05-11 00:43:32.683,1
V19821,2026-05-11 00:43:06.529,EVT-000360,venta_confirmada,2026-05-11 00:43:06,V19821,C481,JV016,PS5,Tarjeta Débito,Ana,289.9,1,289.9,desconocido,Normal,Desconocido,0.67,False,2026-05-11 00:43:32.683,1
V09976,2026-05-11 00:43:06.630,EVT-000361,venta_confirmada,2026-05-11 00:43:06,V09976,C279,JV008,PC,Yape,Carlos,239.9,1,239.9,desconocido,Normal,Desconocido,0.14,False,2026-05-11 00:43:32.683,1
V05970,2026-05-11 00:43:06.731,EVT-000362,venta_completada,2026-05-11 00:43:06,V05970,C108,JV017,Xbox,Plin,Ana,219.9,2,439.8,desconocido,Normal,Desconocido,0.28,False,2026-05-11 00:43:32.683,1
V15674,2026-05-11 00:43:06.833,EVT-000363,pago_aprobado,2026-05-11 00:43:06,V15674,C302,JV003,Switch,Tarjeta Débito,Ana,229.9,1,229.9,desconocido,Normal,Desconocido,0.28,False,2026-05-11 00:43:32.683,1
V41484,2026-05-11 00:43:06.933,EVT-000364,venta_confirmada,2026-05-11 00:43:06,V41484,C278,JV018,Switch,Yape,Carlos,129.9,1,129.9,desconocido,Normal,Desconocido,0.13,False,2026-05-11 00:43:32.683,1
V47495,2026-05-11 00:43:07.035,EVT-000365,pago_aprobado,2026-05-11 00:43:07,V47495,C348,JV009,PC,Efectivo,José,199.9,1,199.9,desconocido,Normal,Desconocido,0.3,False,2026-05-11 00:43:32.683,1
V23762,2026-05-11 00:43:07.136,EVT-000366,venta_confirmada,2026-05-11 00:43:07,V23762,C293,JV002,PC,Plin,Luis,249.9,1,249.9,desconocido,Normal,Desconocido,0.28,False,2026-05-11 00:43:32.683,1
V04567,2026-05-11 00:43:07.237,EVT-000367,venta_creada,2026-05-11 00:43:07,V04567,C369,JV012,PS5,Tarjeta Crédito,Luis,189.9,1,189.9,desconocido,Normal,Desconocido,0.4,False,2026-05-11 00:43:32.683,1
V18835,2026-05-11 00:43:07.338,EVT-000368,venta_confirmada,2026-05-11 00:43:07,V18835,C492,JV004,PC,Efectivo,Ana,279.9,1,279.9,desconocido,Normal,Desconocido,0.67,False,2026-05-11 00:43:32.683,1
V11919,2026-05-11 00:43:07.439,EVT-000369,venta_creada,2026-05-11 00:43:07,V11919,C253,JV019,PC,Yape,Ana,249.9,2,499.8,desconocido,Normal,Desconocido,0.92,True,2026-05-11 00:43:32.683,1
V06481,2026-05-11 00:43:07.540,EVT-000370,venta_completada,2026-05-11 00:43:07,V06481,C262,JV016,Xbox,Tarjeta Débito,María,289.9,3,869.7,desconocido,Normal,Desconocido,0.67,False,2026-05-11 00:43:32.683,1
V35374,2026-05-11 00:43:07.641,EVT-000371,envio_preparado,2026-05-11 00:43:07,V35374,C116,JV009,Xbox,Efectivo,Carlos,199.9,3,599.7,desconocido,Normal,Desconocido,0.77,True,2026-05-11 00:43:32.683,1
