message_key,kafka_timestamp,event_id,event_type,event_timestamp,venta_id,cliente_id,juego_id,plataforma,metodo_pago,vendedor,precio,cantidad,total,cliente_nombre,nivel_membresia,distrito,riesgo_fraude,venta_riesgosa,processing_timestamp,batch_id
V06476,2026-05-12 00:51:53.022,EVT-001209,venta_creada,2026-05-12 00:51:53,V06476,C0020,JV017,Xbox,Plin,Carlos,219.9,1,219.9,Reyna Carrasco,Platinum,Callao,0.46,False,2026-05-12 00:52:00.983,20
V48838,2026-05-12 00:51:53.123,EVT-001210,venta_creada,2026-05-12 00:51:53,V48838,C0007,JV012,Xbox,Efectivo,Luis,189.9,1,189.9,Sara Villegas-Gallart,Gold,San Isidro,0.51,False,2026-05-12 00:52:00.983,20
V38649,2026-05-12 00:51:53.225,EVT-001211,envio_preparado,2026-05-12 00:51:53,V38649,C0076,JV001,PS5,Yape,Luis,299.9,2,599.8,Antonia Coloma Peral,Platinum,Comas,0.15,False,2026-05-12 00:52:00.983,20
V46724,2026-05-12 00:51:53.327,EVT-001212,venta_confirmada,2026-05-12 00:51:53,V46724,C0038,JV015,PC,Plin,Carlos,239.9,1,239.9,Jovita Amor,Gold,Callao,0.88,True,2026-05-12 00:52:00.983,20
V12175,2026-05-12 00:51:53.433,EVT-001213,envio_preparado,2026-05-12 00:51:53,V12175,C0404,JV012,PS5,Tarjeta Débito,Ana,189.9,2,379.8,Juan Bautista del Codina,Básico,San Borja,0.22,False,2026-05-12 00:52:00.983,20
V04517,2026-05-12 00:51:53.558,EVT-001214,venta_confirmada,2026-05-12 00:51:53,V04517,C0211,JV007,PC,Plin,Luis,249.9,2,499.8,Maximino Salas,Silver,Surquillo,0.66,False,2026-05-12 00:52:00.983,20
V38116,2026-05-12 00:51:53.668,EVT-001215,pago_aprobado,2026-05-12 00:51:53,V38116,C0244,JV018,Xbox,Tarjeta Crédito,Luis,129.9,2,259.8,Eutimio Moliner,Platinum,Callao,0.38,False,2026-05-12 00:52:00.983,20
V22297,2026-05-12 00:51:53.826,EVT-001216,venta_completada,2026-05-12 00:51:53,V22297,C0257,JV019,Switch,Efectivo,Luis,249.9,1,249.9,Toño Ariño Madrigal,Básico,Pueblo Libre,0.75,True,2026-05-12 00:52:00.983,20
V41290,2026-05-12 00:51:53.966,EVT-001217,envio_preparado,2026-05-12 00:51:53,V41290,C0102,JV017,PC,Tarjeta Débito,Carlos,219.9,3,659.7,Trinidad Cruz Valdés,Gold,Callao,0.27,False,2026-05-12 00:52:00.983,20
V11318,2026-05-12 00:51:54.091,EVT-001218,venta_completada,2026-05-12 00:51:54,V11318,C0050,JV006,PS5,Tarjeta Débito,María,219.9,1,219.9,Máximo Cesar Morillo Romeu,Platinum,Los Olivos,0.65,False,2026-05-12 00:52:00.983,20
V17719,2026-05-12 00:51:54.192,EVT-001219,envio_preparado,2026-05-12 00:51:54,V17719,C0150,JV012,PS5,Efectivo,Luis,189.9,2,379.8,Isaac Marquez,Silver,San Isidro,0.33,False,2026-05-12 00:52:00.983,20
V00031,2026-05-12 00:51:54.310,EVT-001220,venta_confirmada,2026-05-12 00:51:54,V00031,C0284,JV011,PS5,Tarjeta Débito,María,219.9,1,219.9,Almudena Saldaña Feliu,Silver,Miraflores,0.67,False,2026-05-12 00:52:00.983,20
V29154,2026-05-12 00:51:54.441,EVT-001221,venta_creada,2026-05-12 00:51:54,V29154,C0176,JV014,PS5,Yape,Luis,259.9,1,259.9,Diego Iniesta Lara,Básico,Surquillo,0.35,False,2026-05-12 00:52:00.983,20
V11987,2026-05-12 00:51:54.598,EVT-001222,pago_aprobado,2026-05-12 00:51:54,V11987,C0289,JV004,Switch,Efectivo,José,279.9,1,279.9,José Roma Quevedo,Básico,Pueblo Libre,0.76,True,2026-05-12 00:52:00.983,20
V00064,2026-05-12 00:51:54.751,EVT-001223,venta_confirmada,2026-05-12 00:51:54,V00064,C0499,JV018,PC,Yape,María,129.9,3,389.7,Poncio Escrivá Baños,Básico,San Borja,0.57,False,2026-05-12 00:52:00.983,20
V03911,2026-05-12 00:51:54.860,EVT-001224,venta_confirmada,2026-05-12 00:51:54,V03911,C0352,JV004,Switch,Efectivo,María,279.9,2,559.8,Alexandra Asenjo Barbero,Silver,Pueblo Libre,0.34,False,2026-05-12 00:52:00.983,20
V33947,2026-05-12 00:51:54.971,EVT-001225,pago_aprobado,2026-05-12 00:51:54,V33947,C0323,JV006,Xbox,Tarjeta Débito,Luis,219.9,2,439.8,Bernardita Marquez-Sureda,Básico,Callao,0.27,False,2026-05-12 00:52:00.983,20
V09664,2026-05-12 00:51:55.072,EVT-001226,venta_creada,2026-05-12 00:51:55,V09664,C0118,JV013,PS5,Yape,Carlos,269.9,2,539.8,Zoraida Teresita Gimenez Cerro,Básico,SJL,0.55,False,2026-05-12 00:52:00.983,20
V04175,2026-05-12 00:51:55.232,EVT-001227,pago_aprobado,2026-05-12 00:51:55,V04175,C0334,JV020,PS5,Plin,José,179.9,1,179.9,Angélica Clemente Niño,Platinum,Los Olivos,0.7,False,2026-05-12 00:52:00.983,20
V27748,2026-05-12 00:51:55.338,EVT-001228,venta_confirmada,2026-05-12 00:51:55,V27748,C0256,JV017,Xbox,Tarjeta Débito,José,219.9,2,439.8,Trinidad Llano Guerrero,Silver,San Isidro,0.79,True,2026-05-12 00:52:00.983,20
V22854,2026-05-12 00:51:55.439,EVT-001229,envio_preparado,2026-05-12 00:51:55,V22854,C0387,JV014,Xbox,Efectivo,María,259.9,1,259.9,Jennifer Piquer-Mora,Silver,San Isidro,0.05,False,2026-05-12 00:52:00.983,20
V26572,2026-05-12 00:51:55.540,EVT-001230,envio_preparado,2026-05-12 00:51:55,V26572,C0296,JV005,PS5,Efectivo,Carlos,299.9,1,299.9,María Del Carmen Giménez Atienza,Básico,Jesús María,0.1,False,2026-05-12 00:52:00.983,20
V17000,2026-05-12 00:51:55.641,EVT-001231,venta_completada,2026-05-12 00:51:55,V17000,C0197,JV005,PS5,Efectivo,Carlos,299.9,2,599.8,Alma Marco Ochoa,Platinum,Surquillo,0.51,False,2026-05-12 00:52:00.983,20
V10692,2026-05-12 00:51:55.742,EVT-001232,venta_completada,2026-05-12 00:51:55,V10692,C0053,JV016,PS5,Plin,Carlos,289.9,1,289.9,Geraldo Gomez,Platinum,Breña,0.25,False,2026-05-12 00:52:00.983,20
V22616,2026-05-12 00:51:55.843,EVT-001233,venta_cancelada,2026-05-12 00:51:55,V22616,C0185,JV019,Switch,Yape,Ana,249.9,3,749.7,Marcos Manrique Badía,Gold,Jesús María,0.36,False,2026-05-12 00:52:00.983,20
V27174,2026-05-12 00:51:55.945,EVT-001234,venta_creada,2026-05-12 00:51:55,V27174,C0380,JV013,PS5,Efectivo,José,269.9,1,269.9,Alberto Elorza Redondo,Gold,Surco,0.55,False,2026-05-12 00:52:00.983,20
V33882,2026-05-12 00:51:56.047,EVT-001235,pago_aprobado,2026-05-12 00:51:56,V33882,C0134,JV018,Xbox,Yape,Ana,129.9,3,389.7,Gabino Soler Mármol,Gold,Comas,0.06,False,2026-05-12 00:52:00.983,20
V45791,2026-05-12 00:51:56.148,EVT-001236,venta_cancelada,2026-05-12 00:51:56,V45791,C0176,JV018,Switch,Efectivo,María,129.9,3,389.7,Diego Iniesta Lara,Básico,Surquillo,0.54,False,2026-05-12 00:52:00.983,20
V10732,2026-05-12 00:51:56.249,EVT-001237,envio_preparado,2026-05-12 00:51:56,V10732,C0297,JV009,Switch,Efectivo,Carlos,199.9,1,199.9,Serafina Sevilla,Platinum,Los Olivos,0.33,False,2026-05-12 00:52:00.983,20
V24578,2026-05-12 00:51:56.376,EVT-001238,envio_preparado,2026-05-12 00:51:56,V24578,C0405,JV007,PS5,Plin,José,249.9,1,249.9,Victorino Mena Burgos,Silver,San Borja,0.17,False,2026-05-12 00:52:00.983,20
V05664,2026-05-12 00:51:56.477,EVT-001239,venta_creada,2026-05-12 00:51:56,V05664,C0205,JV017,PS5,Efectivo,José,219.9,3,659.7,Narcisa Barón-Montaña,Silver,Surquillo,0.1,False,2026-05-12 00:52:00.983,20
V34685,2026-05-12 00:51:56.641,EVT-001240,envio_preparado,2026-05-12 00:51:56,V34685,C0332,JV007,PS5,Plin,Carlos,249.9,1,249.9,Pablo Guillén Aguilar,Básico,Los Olivos,0.89,True,2026-05-12 00:52:00.983,20
V09532,2026-05-12 00:51:56.742,EVT-001241,venta_creada,2026-05-12 00:51:56,V09532,C0213,JV018,Xbox,Tarjeta Crédito,Luis,129.9,2,259.8,Marina Plaza Ferrera,Platinum,Surquillo,0.56,False,2026-05-12 00:52:00.983,20
V47655,2026-05-12 00:51:56.842,EVT-001242,venta_creada,2026-05-12 00:51:56,V47655,C0267,JV018,Xbox,Plin,José,129.9,1,129.9,Edelmira Ramón Miguel,Gold,Surco,0.6,False,2026-05-12 00:52:00.983,20
V08786,2026-05-12 00:51:56.943,EVT-001243,venta_completada,2026-05-12 00:51:56,V08786,C0317,JV020,PS5,Plin,Luis,179.9,3,539.7,Bienvenida Ribes Casado,Básico,San Borja,0.18,False,2026-05-12 00:52:00.983,20
V08253,2026-05-12 00:51:57.046,EVT-001244,venta_confirmada,2026-05-12 00:51:57,V08253,C0128,JV014,PC,Plin,María,259.9,2,519.8,Vidal Luque Salmerón,Platinum,Jesús María,0.02,False,2026-05-12 00:52:00.983,20
V32977,2026-05-12 00:51:57.147,EVT-001245,venta_creada,2026-05-12 00:51:57,V32977,C0354,JV019,Switch,Plin,José,249.9,1,249.9,Ligia del Pont,Platinum,Surco,0.84,True,2026-05-12 00:52:00.983,20
V15826,2026-05-12 00:51:57.248,EVT-001246,venta_confirmada,2026-05-12 00:51:57,V15826,C0254,JV003,PS5,Tarjeta Débito,Ana,229.9,1,229.9,Isabel Amorós-Llorens,Básico,Callao,0.83,True,2026-05-12 00:52:00.983,20
V01303,2026-05-12 00:51:57.397,EVT-001247,envio_preparado,2026-05-12 00:51:57,V01303,C0134,JV020,PS5,Efectivo,José,179.9,1,179.9,Gabino Soler Mármol,Gold,Comas,0.43,False,2026-05-12 00:52:00.983,20
V23308,2026-05-12 00:51:57.499,EVT-001248,envio_preparado,2026-05-12 00:51:57,V23308,C0084,JV015,PS5,Yape,Ana,239.9,1,239.9,Patricia Alcaraz,Básico,La Molina,0.32,False,2026-05-12 00:52:00.983,20
V05112,2026-05-12 00:51:57.600,EVT-001249,venta_completada,2026-05-12 00:51:57,V05112,C0195,JV014,PS4,Tarjeta Débito,María,259.9,3,779.7,Curro Solís Alarcón,Platinum,Surquillo,0.18,False,2026-05-12 00:52:00.983,20
V11966,2026-05-12 00:51:57.770,EVT-001250,pago_aprobado,2026-05-12 00:51:57,V11966,C0418,JV018,Switch,Tarjeta Crédito,José,129.9,2,259.8,Vito Sabater,Gold,Surquillo,0.84,True,2026-05-12 00:52:00.983,20
V45834,2026-05-12 00:51:57.871,EVT-001251,envio_preparado,2026-05-12 00:51:57,V45834,C0202,JV004,Switch,Tarjeta Débito,María,279.9,2,559.8,Luz de Plaza,Platinum,Surquillo,0.3,False,2026-05-12 00:52:00.983,20
V34897,2026-05-12 00:51:57.987,EVT-001252,venta_completada,2026-05-12 00:51:57,V34897,C0362,JV007,PS5,Efectivo,Carlos,249.9,1,249.9,Rocío Ramos Mínguez,Gold,Miraflores,0.45,False,2026-05-12 00:52:00.983,20
V40199,2026-05-12 00:51:58.124,EVT-001253,venta_confirmada,2026-05-12 00:51:58,V40199,C0354,JV014,Switch,Plin,Luis,259.9,1,259.9,Ligia del Pont,Platinum,Surco,0.55,False,2026-05-12 00:52:00.983,20
V35205,2026-05-12 00:51:58.225,EVT-001254,venta_confirmada,2026-05-12 00:51:58,V35205,C0142,JV008,PC,Yape,María,239.9,1,239.9,Anabel Báez Marti,Gold,Surco,0.44,False,2026-05-12 00:52:00.983,20
V42110,2026-05-12 00:51:58.326,EVT-001255,venta_confirmada,2026-05-12 00:51:58,V42110,C0498,JV003,PC,Yape,Ana,229.9,1,229.9,Ciriaco del Cabañas,Básico,San Isidro,0.79,True,2026-05-12 00:52:00.983,20
V48864,2026-05-12 00:51:58.428,EVT-001256,pago_aprobado,2026-05-12 00:51:58,V48864,C0205,JV018,Switch,Plin,Carlos,129.9,3,389.7,Narcisa Barón-Montaña,Silver,Surquillo,0.62,False,2026-05-12 00:52:00.983,20
V29810,2026-05-12 00:51:58.574,EVT-001257,pago_aprobado,2026-05-12 00:51:58,V29810,C0463,JV002,PS5,Efectivo,María,249.9,1,249.9,Miguel Ángel Rincón Lastra,Silver,Pueblo Libre,0.18,False,2026-05-12 00:52:00.983,20
V00933,2026-05-12 00:51:58.686,EVT-001258,pago_aprobado,2026-05-12 00:51:58,V00933,C0114,JV019,Switch,Plin,Ana,249.9,2,499.8,Pilar Quevedo Moliner,Básico,La Molina,0.42,False,2026-05-12 00:52:00.983,20
V25901,2026-05-12 00:51:58.788,EVT-001259,pago_aprobado,2026-05-12 00:51:58,V25901,C0398,JV008,Xbox,Plin,María,239.9,1,239.9,Piedad Cuervo Gelabert,Silver,Jesús María,0.02,False,2026-05-12 00:52:00.983,20
V49826,2026-05-12 00:51:58.976,EVT-001260,venta_creada,2026-05-12 00:51:58,V49826,C0141,JV002,Xbox,Efectivo,Ana,249.9,1,249.9,Armando Villalonga Zaragoza,Básico,Callao,0.17,False,2026-05-12 00:52:00.983,20
V00125,2026-05-12 00:51:59.112,EVT-001261,envio_preparado,2026-05-12 00:51:59,V00125,C0487,JV011,PS5,Yape,María,219.9,1,219.9,Jose Angel Bonilla Ruano,Gold,SJL,0.76,True,2026-05-12 00:52:00.983,20
V04692,2026-05-12 00:51:59.332,EVT-001262,envio_preparado,2026-05-12 00:51:59,V04692,C0465,JV020,PC,Yape,José,179.9,1,179.9,Leticia Tapia Mir,Platinum,SJL,0.19,False,2026-05-12 00:52:00.983,20
V47910,2026-05-12 00:51:59.473,EVT-001263,venta_completada,2026-05-12 00:51:59,V47910,C0206,JV017,PS5,Efectivo,Luis,219.9,3,659.7,María Carmen Figueras Pomares,Platinum,Surquillo,0.77,True,2026-05-12 00:52:00.983,20
V03495,2026-05-12 00:51:59.645,EVT-001264,envio_preparado,2026-05-12 00:51:59,V03495,C0403,JV020,Xbox,Tarjeta Débito,Ana,179.9,1,179.9,Encarnación Zapata Gimenez,Gold,Callao,0.25,False,2026-05-12 00:52:00.983,20
V05983,2026-05-12 00:51:59.746,EVT-001265,venta_confirmada,2026-05-12 00:51:59,V05983,C0467,JV004,Switch,Tarjeta Débito,Carlos,279.9,2,559.8,José Manuel Ruperto Atienza Plaza,Platinum,Los Olivos,0.08,False,2026-05-12 00:52:00.983,20
V25379,2026-05-12 00:51:59.870,EVT-001266,venta_creada,2026-05-12 00:51:59,V25379,C0450,JV020,Xbox,Tarjeta Débito,Ana,179.9,1,179.9,Amaya Moreno Gisbert,Silver,Pueblo Libre,0.19,False,2026-05-12 00:52:00.983,20
V09169,2026-05-12 00:51:59.995,EVT-001267,venta_creada,2026-05-12 00:51:59,V09169,C0356,JV012,PS4,Tarjeta Débito,Ana,189.9,1,189.9,Angelita Galán Planas,Gold,Miraflores,0.7,False,2026-05-12 00:52:00.983,20
V31097,2026-05-12 00:52:00.129,EVT-001268,venta_confirmada,2026-05-12 00:52:00,V31097,C0193,JV003,PS5,Yape,Carlos,229.9,2,459.8,Ramona Peiró Bejarano,Silver,Miraflores,0.7,False,2026-05-12 00:52:00.983,20
V29332,2026-05-12 00:52:00.314,EVT-001269,venta_cancelada,2026-05-12 00:52:00,V29332,C0376,JV006,PC,Efectivo,Ana,219.9,1,219.9,Jordi Azorin Talavera,Básico,Jesús María,0.58,False,2026-05-12 00:52:00.983,20
V35853,2026-05-12 00:52:00.514,EVT-001270,venta_creada,2026-05-12 00:52:00,V35853,C0332,JV014,Xbox,Tarjeta Débito,Ana,259.9,1,259.9,Pablo Guillén Aguilar,Básico,Los Olivos,0.5,False,2026-05-12 00:52:00.983,20
V08143,2026-05-12 00:52:00.794,EVT-001271,envio_preparado,2026-05-12 00:52:00,V08143,C0126,JV013,PS5,Plin,Carlos,269.9,1,269.9,Dionisio Aguado Zaragoza,Platinum,Los Olivos,0.35,False,2026-05-12 00:52:00.983,20
V41946,2026-05-12 00:52:00.971,EVT-001272,envio_preparado,2026-05-12 00:52:00,V41946,C0142,JV016,PS5,Efectivo,Luis,289.9,1,289.9,Anabel Báez Marti,Gold,Surco,0.81,True,2026-05-12 00:52:00.983,20
